VaryasyonID,StokKodu,Barkod,StokAdedi
30546,SST-3018,9000526072,49
29358,SST-6510-1,9000504090,42
29382,SST-6505,9000504082,45
29447,SST-232,9000503822,49
29478,SST-915,8681406530715,9
29493,SST-610,8681406534089,11
29542,SST-795-1,9000503995,43
29546,SST-795-2,9000503999,39
29665,IFN-2021,8681406529870,1
29672,IFN-2016,8681406519482,1
29673,IFN-2016,8681406519499,0
29674,IFN-2016,8681406519505,0
29675,IFN-2023,8681406529917,0
29676,IFN-2023,8681406529924,0
29677,IFN-2023,8681406529931,1
29687,IFN-2025,8681406529979,0
29688,IFN-2025,8681406529986,2
29689,IFN-2025,8681406529993,0
29699,230-00T111,9000508719,1
29888,ENM-164,9000508806,48
29951,PSN-4212,8681406531903,10
29959,PSN-3261,8681406533273,0
29965,PSN-4226,8681406531989,2
29966,PSN-4226,8681406531996,5
29969,PSN-3222,8681406531521,2
29970,PSN-3222,8681406531538,4
29971,PSN-3251,8681406531613,1
29972,PSN-3251,8681406531620,0
29973,PSN-3251,8681406531637,0
29974,PSN-3207,8681406531453,4
29983,PSN-4205,8681406531804,8
29984,PSN-4205,8681406531811,9
29988,PSN-3276,8681406531705,0
29997,PSN-3275,8681406531682,2
30000,PSN-3250,8681406531606,0
30003,PSN-4252,8681406532054,0
30004,PSN-3221,8681406531484,5
30010,PSN-4253,8681406532061,5
30012,PSN-4253,8681406532085,8
30015,PSN-3223,8681406531552,7
30019,PSN-4209,8681406531835,5
30020,PSN-4209,8681406531842,8
30025,PSN-4171,8681406531774,8
30041,SST-315-1,8681406533068,46
30042,SST-315-1,8681406533075,49
30046,SST-323,9000520923,47
30047,SST-295,9000520920,47
30243,SST-360,9000504142,48
30079,SST-835-1,9000520906,48
30083,PSN-5003,8681406532191,16
30161,VNS-300-1,8681406530913,0
30164,VNS-300-1,8681406530944,0
30165,VNS-100-4,8681406530876,2
30173,VNS-100-1,8681406530753,0
30174,VNS-100-1,8681406530760,0
30175,VNS-100-1,8681406530777,0
30176,VNS-100-1,8681406530784,0
30178,VNS-100-2,8681406530807,5
30180,VNS-100-2,8681406530821,2
30183,VNS-145-1,8681406530975,1
30204,IFN-2034,8681406531347,5
30225,IFN-2028,8681406531101,1
30226,IFN-2028,8681406531118,0
30227,IFN-2028,8681406531125,0
30231,SST-319-1,9000521778,44
30238,SST-1453,9000524217,47
30242,SST-642,8681406534072,4
30251,ECY-661-1,8681406532405,1
30252,ECY-661-1,8681406532412,0
30253,ECY-661-1,8681406532429,1
30254,ECY-661-1,8681406532436,0
30272,NBL-1069,8681406533037,1
30276,NBL-1072,8681406533204,19
30279,NBL-1068,8681406532993,2
30280,NBL-1068,8681406533006,5
30281,NBL-1068,8681406533013,3
30293,NBL-1071,8681406533174,20
30295,IFN-2035,8681406532566,1
30296,IFN-2035,8681406532573,0
30297,IFN-2035,8681406532580,0
30317,ECY-668,8681406532948,2
30320,ECY-666,8681406532825,12
30322,ECY-666,8681406532849,1
30331,SST-651,9000524234,49
30332,SST-651,9000524235,49
30334,SST-643,9000524231,49
30351,PSN-4164,8681406533396,8
30406,PSN-4261,8681406532252,19
30428,IFN-1100,8681406534102,40
30430,IFN-3000,8681406533334,47
30431,IFN-3000,8681406533341,28
30432,IFN-3001,8681406533358,6
30433,IFN-3001,8681406533372,29
30610,IFN-3001,8681406533365,35
30436,IFN-2040,8681406533662,1
30441,IFN-2041,8681406533693,8
30453,IFN-2043,8681406533815,3
30454,IFN-2038,8681406533587,11
30456,IFN-2038,8681406533600,4
30457,SST-663,9000525816,46
30458,SST-663,9000525817,46
30493,IFN-2037,8681406533495,20
30494,IFN-2037,8681406533501,21
30495,IFN-2037,8681406533518,12
30507,PSN-3200,8681406533549,9
30517,VNS-300-3,8681406533990,10
30521,VNS-300-2,8681406532603,2
30523,VNS-300-2,8681406533525,2
30524,VNS-300-2,8681406533532,2
30525,VNS-300-4,8681406534027,7
30526,VNS-300-4,8681406534034,16
30528,VNS-300-4,8681406534058,7
30551,PSN-3235,8681406534140,3
30552,PSN-3235,8681406534157,6
30554,PSN-3232,8681406534164,6
30555,PSN-3232,8681406534171,7
30580,"PSN-5082 ",8681406534447,16
30617,PSN-5052,8681406534454,16
20264,DLD-5043,8681406512292,1
20263,DLD-5043,8681406512285,11
20491,ECY-518,8681406502330,11
20503,ECY-543,8681406509162,1
20567,VNS-8100-2,8681406511974,40
20566,VNS-8100-2,8681406511981,119
20789,TKT-100,8681406502897,0
21559,001-018857,8680570214940,1
21658,SST-368,9000448338,48
21657,SST-368,9000448337,49
21660,SST-381,9000448350,1
22469,001-018052-1,8696722649454,5
22647,SST-965,8681406519727,5
22653,SST-101,9000451122,17
22835,SST-338,9000437349,42
23127,TK-0114-2,9000450676,44
23141,TK-0148-2,9000450656,19
23149,TK-0148-3,9000450664,45
23198,SST-308,8681406516375,6
23211,SST-333-1,8681406519635,13
23669,FDS-8029,9000453987,48
23846,FDS-8026,9000454066,48
23860,FDS-8037,9000454092,47
24310,FDS-8111,9000454278,49
24882,FDS-8131,9000454295,39
24907,FDS-8139-2,9000454304,5
24913,FDS-8127-1,9000454458,17
25186,FDS-8081,9000454085,49
25625,FDS-8033-1,9000454403,48
25650,FDS-8091,9000454027,42
25678,FDS-8063-2,9000453975,36
25830,NYM-653,8681406525568,1
25912,DLD-5005,8681406515095,36
25913,DLD-5005,8681406515101,37
25955,DLD-6003-1,8681406515262,24
25953,DLD-6003-1,8681406515248,23
26041,ECY-587,8681406513879,16
26040,ECY-587,8681406513862,16
26183,VNS-2190-1,8681406509933,10
26198,001-018220,8696722830302,6
26201,001-018260,8696722846952,6
26202,001-018260,8696722846969,5
26536,DLD-5002-2,239593483253,14
26598,230-000392,8680570124805,2
26762,NBL-1039,8681406521638,2
27426,001-018665,8680570169813,0
27033,IFN-5803-2,8681406520518,21
27064,230-000217,8697951044300,3
27113,ECY-634-2,8681406522468,3
27290,001-018991,8680570235068,1
27341,DLD-7008,8681406524400,2
27401,IFN-5804-5,8681406521027,1
27403,IFN-5804-5,8681406521041,13
27543,MCT-2807-1,242739494706,48
28384,SST-294,8681406526275,2
28624,LNT-8039-1,8681078458898,1
28695,001-018052-2,8696722649546,5
28869,PSN-3182,8681406528019,8
28884,PSN-4131,8681406528279,3
28924,SST-299,8681406531019,1
28930,SST-229,243728499846,48
29008,NBL-1060,8681406527692,10
29021,IFN-2007,8681406527623,3
29055,PSN-4181,8681406528095,4
29062,DRY-280,9000438382,6
29092,SST-347,8681406528729,2
29138,PSN-4180,8681406529481,6
29266,IFN-1077,8681406529580,8
29277,NBL-1065,8681406529528,1
29306,SST-114,9000503787,48
29478,SST-915,8681406530715,8
29544,SST-795-2,9000503997,36
29553,SST-833,9000504032,34
29959,PSN-3261,8681406533273,1
29969,PSN-3222,8681406531521,3
29970,PSN-3222,8681406531538,3
29988,PSN-3276,8681406531705,1
29996,PSN-3275,8681406531675,1
30015,PSN-3223,8681406531552,6
30041,SST-315-1,8681406533068,44
30042,SST-315-1,8681406533075,48
30075,SST-291,9000520893,47
30204,IFN-2034,8681406531347,4
30208,IFN-2032,8681406531262,2
30220,IFN-2030,8681406531187,9
30225,IFN-2028,8681406531101,0
30271,NBL-1069,8681406533020,0
30280,NBL-1068,8681406533006,4
30300,ECY-665,8681406532771,7
30318,ECY-666,8681406532801,5
30326,NBL-1073,8681406533266,9
30401,PSN-6061,8681406532290,9
30419,ILK-273-4,9000525436,6
30425,230-000022-2,8697951009446,7
30430,IFN-3000,8681406533334,46
30431,IFN-3000,8681406533341,27
30432,IFN-3001,8681406533358,5
30441,IFN-2041,8681406533693,7
30469,SST-845,9000525827,49
30494,IFN-2037,8681406533501,20
30508,PSN-3200,8681406533556,7
30514,PSN-3203,9000525399,9
30519,VNS-300-3,8681406534003,26
30527,VNS-300-4,8681406534041,5
30549,IFN-2039,8681406533631,8
30551,PSN-3235,8681406534140,2
30552,PSN-3235,8681406534157,7
30555,PSN-3232,8681406534171,5
19640,DNR-1001,9000436494,179
20041,NBB-4599,8693948532294,1
20262,DLD-5043,8681406512278,14
20491,ECY-518,8681406502330,12
20567,VNS-8100-2,8681406511974,37
20566,VNS-8100-2,8681406511981,114
20565,VNS-8100-2,8681406511998,0
20624,ECY-517,8681406506420,2
20790,TKT-100,8681406503009,1
20799,TKT-102,8681406502811,0
20797,TKT-102,8681406502798,4
21198,LNT-8022-2,8681078446499,9
21558,001-018857,8680570214957,4
21557,001-018857,8680570214964,3
21608,OTS-2655-2,8698965517569,2
21660,SST-381,9000448350,0
21691,MSP-10000-52,9000451050,4
21728,MSP-10000-53,9000451783,0
21784,OTS-8460-2,8698965533330,1
21887,OTS-8014-2,8698965529906,1
22017,001-018563,8680570131858,2
22016,001-018563,8680570131865,1
22236,SST-750,9000437517,40
22233,SST-750,9000437514,32
22232,SST-750,9000437513,37
22335,RBN-6012,8681406521201,0
22463,001-018051,8696722402523,7
22469,001-018052-1,8696722649454,4
22531,TK-0109-2,9000450736,43
22542,TK-0118,9000450891,49
22553,TK-0922,9000450640,38
22652,SST-101,9000451121,19
22749,MRN-1717,9000452628,48
22933,SST-602,9000437393,38
23106,TK-0060-1,9000450685,31
23119,TK-0060-2,9000450688,9
23127,TK-0114-2,9000450676,46
23125,TK-0114-2,9000450674,9
23142,TK-0148-2,9000450657,12
23143,TK-0148-2,9000450658,26
23175,TK-0117-3,9000450726,49
23211,SST-333-1,8681406519635,14
23262,MRN-165,9000452772,34
28572,MRN-165,233353498294,22
23721,FDS-8043,9000454258,47
23720,FDS-8043,9000454257,43
23797,FDS-8030-3,9000454450,47
23846,FDS-8026,9000454066,49
24882,FDS-8131,9000454295,40
24900,FDS-8128-3,9000454040,39
24908,FDS-8139-2,9000454305,19
24907,FDS-8139-2,9000454304,3
24913,FDS-8127-1,9000454458,16
24910,FDS-8127-1,9000454455,28
25660,FDS-8060,9000453937,44
25659,FDS-8060,9000453936,47
25805,FDS-8087-1,9000454427,45
25954,DLD-6003-1,8681406515255,27
25953,DLD-6003-1,8681406515248,22
25976,DLD-5045,8681406515033,9
26042,ECY-587,8681406513886,15
26041,ECY-587,8681406513879,15
26195,001-018049,8696722649157,1
26199,001-018220,8696722830319,4
26200,001-018220,8696722830326,3
26201,001-018260,8696722846952,4
26202,001-018260,8696722846969,4
26203,001-018260,8680570451321,8
26206,001-018564,8680570131902,3
26235,SRS-6021,8681406517563,2
26328,SRS-8019,8681406518522,2
26327,SRS-8019,8681406518515,2
26375,SRS-5023,8681406517181,2
26411,SRS-117,8681406516665,1
26414,SRS-118,8681406516696,1
26445,MSP-105115,8681406517938,1
26447,MSP-105145,8681406517907,6
26561,001-018790,8680570201292,9
26708,DLD-6019-2,8681406520020,3
26715,DLD-6020-1,8681406521096,17
27422,001-018050,8696722402400,4
26904,ECY-647,8681406521782,4
26905,ECY-647,8681406521799,4
26909,ECY-648,8681406521836,4
27425,001-018665,8680570169806,1
27010,230-000006,8697951000740,2
27022,IFN-5803-10,8681406520846,4
27088,SST-3012,8681406522109,1
27113,ECY-634-2,8681406522468,4
27141,IFN-5804-1,8681406520884,2
27290,001-018991,8680570235068,0
27288,001-018991,8680570235044,2
27401,IFN-5804-5,8681406521027,0
27432,ECY-597,8681406514227,13
27433,ECY-597,8681406514234,7
27517,MCT-2814-1,242745494732,49
27539,MCT-2807-2,242740494710,48
27543,MCT-2807-1,242739494706,49
27545,MCT-2807-1,242739494708,48
28112,ECY-519,8681406525117,1
28157,MCT-1745,242672495490,49
28503,ECY-656,8681406526466,7
28663,SST-331-2,8681406530647,9
28665,SST-331-3,243719498766,46
28692,DLD-6025-1,8681406526831,13
28691,DLD-6025-1,8681406526824,16
30513,DLD-6025-1,8681406533860,13
28799,MCT-5040,242632494275,49
28886,PSN-4127,8681406528200,4
28925,SST-299,8681406531026,3
28927,SST-298,243716499833,47
28963,SST-344,8681406527296,23
28988,IFN-2000,8681406527333,3
28998,IFN-2001,8681406527357,1
29016,NBL-1059,8681406527654,2
29051,PSN-4122,8681406528064,16
29052,PSN-4122,8681406528071,12
29092,SST-347,8681406528729,3
29136,PSN-4180,8681406529467,7
29138,PSN-4180,8681406529481,5
29145,PSN-4101,8681406529207,9
29152,PSN-4142,8681406529349,10
29156,PSN-4162,8681406529412,2
29248,IFN-1071,8681406529122,6
29253,DGN-5307-2,8681406529740,1
29260,IFN-1086,8681406529672,4
29275,NBL-1065,8681406529504,2
29313,SST-14,9000503778,48
29316,SST-1455,9000504047,49
30546,SST-3018,9000526072,48
29444,SST-070,9000503767,47
29481,SST-618,9000503959,48
29485,SST-637,9000503972,49
29493,SST-610,8681406534089,10
29544,SST-795-2,9000503997,37
29549,SST-795-3,9000504002,42
29553,SST-833,9000504032,35
29745,ENM-442,9000508676,49
29767,ENM-551,9000508457,49
29884,ENM-912,9000508724,45
29900,ENM-891,9000508850,48
29928,ENM-844,9000508716,47
29954,PSN-4223,8681406531934,15
29959,PSN-3261,8681406533273,0
29966,PSN-4226,8681406531996,4
29971,PSN-3251,8681406531613,0
29979,PSN-4201,8681406532375,2
29997,PSN-3275,8681406531682,0
30006,PSN-3221,8681406531507,5
30014,PSN-3223,8681406531545,12
30015,PSN-3223,8681406531552,5
30018,PSN-3233,8681406531576,0
30021,PSN-4209,8681406531859,8
30023,PSN-3120,8681406531378,4
30026,PSN-4171,8681406531781,9
30032,PSN-4211,8681406531873,5
30033,PSN-4211,8681406531880,6
30041,SST-315-1,8681406533068,43
30042,SST-315-1,8681406533075,44
30075,SST-291,9000520893,45
30102,ENM-809,9000508575,49
30183,VNS-145-1,8681406530975,0
30204,IFN-2034,8681406531347,5
30208,IFN-2032,8681406531262,3
30231,SST-319-1,9000521778,43
30245,001-018631,8680570158053,1
30269,ECY-662,8681406532641,0
30272,NBL-1069,8681406533037,0
30280,NBL-1068,8681406533006,3
30281,NBL-1068,8681406533013,1
30295,IFN-2035,8681406532566,0
30315,ECY-668,8681406532924,2
30319,ECY-666,8681406532818,4
30321,ECY-666,8681406532832,2
30334,SST-643,9000524231,48
30342,SST-324,9000524219,47
30353,PSN-4164,8681406534539,10
30356,VNS-270-2,8681406533426,10
30360,VNS-270-1,8681406533464,33
30363,PSN-4160,8681406533389,7
30368,MCT-515,12134223242895,49
30397,PSN-6031,8681406532283,5
30400,PSN-5021,8681406532313,8
30405,PSN-4261,8681406532245,19
30425,230-000022-2,8697951009446,5
30428,IFN-1100,8681406534102,41
30429,IFN-3000,8681406533327,39
30430,IFN-3000,8681406533334,44
30432,IFN-3001,8681406533358,3
30436,IFN-2040,8681406533662,0
30441,IFN-2041,8681406533693,6
30454,IFN-2038,8681406533587,10
30455,IFN-2038,8681406533594,16
30457,SST-663,9000525816,45
30469,SST-845,9000525827,48
30474,SST-680,9000525821,46
30485,SST-658,9000525812,47
30486,SST-658,9000525813,48
30492,IFN-2037,8681406533488,10
30515,PSN-3203,8681406531439,20
30514,PSN-3203,8681406531422,19
30516,PSN-3203,8681406531446,16
30517,VNS-300-3,8681406533990,8
30519,VNS-300-3,8681406534003,27
30520,VNS-300-3,8681406534010,1
30523,VNS-300-2,8681406533525,0
30524,VNS-300-2,8681406533532,1
30525,VNS-300-4,8681406534027,5
30526,VNS-300-4,8681406534034,15
30527,VNS-300-4,8681406534041,3
30528,VNS-300-4,8681406534058,4
30549,IFN-2039,8681406533631,9
30550,PSN-3235,8681406534522,6
30551,PSN-3235,8681406534140,0
30552,PSN-3235,8681406534157,6
30554,PSN-3232,8681406534164,12
30555,PSN-3232,8681406534171,14
30557,PSN-3202,8681406533570,7
30560,DLD-6028,8681406534331,18
30578,PSN-6078,8681406534249,9
30620,"ECY-661-2 ",8681406532528,1
30621,"ECY-661-2 ",8681406532535,1
30622,"ECY-661-2 ",8681406532542,0
30623,"ECY-661-2 ",8681406532559,2
30624,ECY-600,9000526194,0
30625,ECY-600,9000526195,0
30626,ECY-600,9000526196,0
30627,ECY-600,9000526197,4
30628,IFN-2050,8681406534416,6
30629,IFN-2050,8681406534423,6
30630,IFN-2050,8681406534430,6
30631,IFN-2051,8681406534461,4
30632,IFN-2051,8681406534478,4
30633,IFN-2051,8681406534485,4
30634,002-000435-2,8680570453745,5
30635,002-000435-2,8680570464246,5
30636,002-000435-2,8680570453769,5
30637,002-000435-1,8680570464260,5
30638,002-000435-1,8680570464277,5
30639,002-000435-1,8680570453738,5
30640,002-000435-3,8680570464291,5
30641,002-000435-3,8680570453783,5
30642,002-000435-3,9000526263,5
19709,DGL-7201,869000002933,7
20041,NBB-4599,8693948532294,2
20274,DLD-5038,8681406509216,0
20292,DLD-5039,8681406509285,0
20566,VNS-8100-2,8681406511981,113
20779,ECY-110,9000450795,0
20796,TKT-102,8681406502781,10
21207,LNT-8032-5,8681078448417,0
21657,SST-368,9000448337,48
21678,MSP-10000-36,9000451037,4
21691,MSP-10000-52,9000451050,5
21728,MSP-10000-53,9000451783,1
21734,SST-397,8681406516054,0
22016,001-018563,8680570131865,0
22241,SST-750,9000437522,45
22652,SST-101,9000451121,18
30240,SST-830,9000524215,46
23125,TK-0114-2,9000450674,50
23287,SST-1013,9000437176,47
23858,FDS-8037,9000454090,40
24280,FDS-8013,9000454240,29
24287,FDS-8005,9000454175,38
24323,FDS-8130,9000454291,39
24901,FDS-8128-3,9000454041,25
24898,FDS-8128-3,9000454038,37
24908,FDS-8139-2,9000454305,18
24907,FDS-8139-2,9000454304,2
25286,FDS-8062,9000454051,34
25626,FDS-8033-1,9000454404,46
25652,FDS-8091,9000454029,42
25659,FDS-8060,9000453936,48
25680,FDS-8063-2,9000453977,37
25910,DLD-5005,8681406515071,35
25955,DLD-6003-1,8681406515262,23
25959,DLD-6014-1,8681406515217,6
25966,FML-349,8681406511660,0
25967,FML-350,8681406511677,1
26042,ECY-587,8681406513886,14
26103,ECY-630,8681406514302,3
26172,ECY-607,8681406514463,2
26195,001-018049,8696722649157,2
26202,001-018260,8696722846969,3
26203,001-018260,8680570451321,7
26349,SRS-7016,8681406518133,1
26444,MSP-105135,8681406517914,2
26490,VNS-5400-7,8681406517396,0
26491,VNS-5400-7,8681406517440,0
26492,VNS-5400-7,8681406517419,1
26509,278-000821,8697951059069,1
26535,DLD-5002-2,239593483252,6
26573,230-000418,8697951095401,4
26589,VNS-8260,8681406518980,1
26708,DLD-6019-2,8681406520020,2
26736,DLD-6018-1,8681406519857,0
26762,NBL-1039,8681406521638,1
27064,230-000217,8697951044300,2
27088,SST-3012,8681406522109,2
27112,ECY-634-2,8681406522451,3
27113,ECY-634-2,8681406522468,0
27115,ECY-634-2,8681406522482,0
27137,IFN-5804-2,8681406520921,0
27203,CH-0062-5,8681406522871,2
27230,CH-0343-1,8681406523984,9
27238,CH-4963-2,8681406523045,0
27404,IFN-5804-5,8681406521058,10
27517,MCT-2814-1,242745494732,50
27545,MCT-2807-1,242739494708,50
28111,ECY-519,8681406525100,2
28157,MCT-1745,242672495490,50
28383,SST-294,8681406526268,10
28384,SST-294,8681406526275,7
28497,230-000204,8697951044102,0
28664,SST-331-2,8681406530654,7
28692,DLD-6025-1,8681406526831,11
28799,MCT-5040,242632494275,50
28812,ECY-658,8681406526923,0
28874,PSN-4126,8681406528170,5
28873,PSN-4126,8681406529290,0
28886,PSN-4127,8681406528200,5
28925,SST-299,8681406531026,2
28979,IFN-2006,8681406527562,0
29015,NBL-1059,8681406527647,5
29024,IFN-2005,8681406527531,9
29052,PSN-4122,8681406528071,13
29050,PSN-4122,8681406528057,10
29137,PSN-4180,8681406529474,8
29154,PSN-4162,8681406529399,15
29155,PSN-4162,8681406529405,9
29156,PSN-4162,8681406529412,11
29160,PSN-4166,8681406529429,10
29161,PSN-4166,8681406529436,15
29162,PSN-4166,8681406529443,14
29209,IFN-1060,8681406529016,5
29210,IFN-1052,8681406528934,3
29234,IFN-1039,8681406528804,5
29236,IFN-1068,8681406529092,6
29242,IFN-1064,8681406529054,4
29248,IFN-1071,8681406529122,5
29250,IFN-1059,8681406529009,5
29251,IFN-1070,8681406529115,1
29264,IFN-1080,8681406529610,5
29313,SST-14,9000503778,49
30546,SST-3018,9000526072,49
29371,SST-6535,9000504103,49
29387,SST-6545,9000504111,49
29493,SST-610,8681406534089,9
29504,SST-710,9000503988,46
29503,SST-710,9000503987,48
29549,SST-795-3,9000504002,41
29553,SST-833,9000504032,34
29621,IFN-1097,8681406530487,3
29626,IFN-1098,8681406530531,1
29767,ENM-551,9000508457,0
29884,ENM-912,9000508724,46
29967,PSN-4226,8681406532009,5
29969,PSN-3222,8681406531521,1
29970,PSN-3222,8681406531538,2
29977,PSN-4201,8681406532351,7
29978,PSN-4201,8681406532368,5
29980,PSN-4260,9000520821,0
29981,PSN-4260,8681406532092,8
29982,PSN-4260,8681406532108,6
29985,PSN-4205,8681406531828,8
29989,PSN-4240,8681406532016,9
29998,PSN-3250,8681406531583,9
29999,PSN-3250,8681406531590,9
30000,PSN-3250,8681406531606,9
30001,PSN-4252,8681406532030,11
30002,PSN-4252,8681406532047,10
30003,PSN-4252,8681406532054,3
30004,PSN-3221,8681406531484,4
30006,PSN-3221,8681406531507,4
30007,PSN-3274,9000520767,0
30008,PSN-3274,8681406531644,10
30009,PSN-3274,8681406531651,7
30023,PSN-3120,8681406531378,3
30027,PSN-4171,8681406531798,7
30028,PSN-4163,8681406531743,14
30029,PSN-4163,8681406531750,7
30030,PSN-4163,8681406531767,10
30032,PSN-4211,8681406531873,4
30041,SST-315-1,8681406533068,29
30042,SST-315-1,8681406533075,25
30073,SST-311,9000437333,45
30161,VNS-300-1,8681406530913,0
30162,VNS-300-1,8681406530920,1
30163,VNS-300-1,8681406530937,0
30164,VNS-300-1,8681406530944,0
30191,ENM-550,9000508505,48
30208,IFN-2032,8681406531262,2
30231,SST-319-1,9000521778,42
30241,SST-642,8681406534065,4
30281,NBL-1068,8681406533013,2
30334,SST-643,9000524231,47
30350,SST-819,9000437242,50
30353,PSN-4164,8681406534539,9
30355,VNS-270-2,8681406533419,13
30359,VNS-270-1,8681406533457,33
30362,PSN-4160,8681406534546,10
30364,PSN-4160,8681406534584,10
30424,230-000022-2,8697951009453,6
30426,230-000022-1,8697951009538,21
30428,IFN-1100,8681406534102,38
30429,IFN-3000,8681406533327,38
30430,IFN-3000,8681406533334,43
30431,IFN-3000,8681406533341,26
30432,IFN-3001,8681406533358,2
30433,IFN-3001,8681406533372,28
30610,IFN-3001,8681406533365,32
30440,IFN-2041,8681406533686,15
30441,IFN-2041,8681406533693,4
30456,IFN-2038,8681406533600,3
30468,SST-653,9000525793,49
30469,SST-845,9000525827,49
30493,IFN-2037,8681406533495,18
30494,IFN-2037,8681406533501,19
30519,VNS-300-3,8681406534003,26
30522,VNS-300-2,8681406532610,3
30527,VNS-300-4,8681406534041,2
30550,PSN-3235,8681406534522,4
30552,PSN-3235,8681406534157,5
30555,PSN-3232,8681406534171,13
30558,PSN-3202,8681406533563,4
30630,IFN-2050,8681406534430,4
