VaryasyonID,Barkod,StokKodu,StokAdedi
39480,8681406501340,DLD-5015-1,0
39481,8681406501357,DLD-5015-1,4
35940,8681406525094,ECY-523,13
31043,8681406526107,ECY-655,27
30717,8681406531019,SST-299,5
33863,8681406537592,SST-298,2
32672,8681406536946,SST-637,4
30668,8681406534089,SST-610,4
31339,8681406531828,PSN-4205,3
31477,8681406532030,PSN-4252,4
30943,8681406530791,VNS-100-2,2
35920,8681406539893,SST-319-1,1
31322,8681406532252,PSN-4261,12
33918,8681406536885,SST-658,8
31008,8681406534324,DLD-6028,4
30767,8681406534386,PSN-5002,0
31185,8681406539961,ECY-669,49
35931,8681406539978,ECY-669,61
34024,8681406535307,IFN-2056,10
34045,8681406534911,ECY-673,4
34057,8681406534959,ECY-674,3
34077,8681406535000,ECY-675,2
35133,8681406536069,PSN-3262,13
35420,8681406536502,VNS-420-1,2
39974,8681406546303,SST-3018-2,4
35750,8681406537479,IFN-5805-4,28
35834,8681406539152,RSL-9051,2
35841,8681406538742,RSL-3137,6
35842,8681406538759,RSL-3137,3
35865,8681406539565,VNS-540-2,4
35871,8681406539466,VNS-535-1,34
35872,8681406539473,VNS-535-1,20
35873,8681406539404,VNS-170-2,18
35886,8681406539480,VNS-465-1,25
35895,8681406539336,VNS-470-1,33
35943,8681406540004,ECY-569,3
39243,8681406541230,ASL-2008,10
39244,8681406541209,ASL-2008,23
39245,8681406541216,ASL-2008,19
39248,8681406542206,ASL-2013,10
39250,8681406541339,ASL-2009,4
39252,8681406541353,ASL-2009,23
39259,8681406541186,ASL-2007,27
39262,8681406542169,ASL-2012,26
39263,8681406542176,ASL-2012,16
39277,8681406541056,ASL-2004,17
39278,8681406541063,ASL-2004,44
39282,8681406541254,ECY-683,35
39284,8681406542848,ECY-683,34
39289,8681406541124,ASL-2005,16
39291,8681406540660,ASL-2001,34
39295,8681406540622,ASL-2000,26
39318,8681406540271,ECY-681,27
39324,8681406540882,DLD-6033,7
39329,8681406540899,DLD-6034,18
39332,8681406540929,DLD-6034,13
39338,8681406540233,ECY-680-1,37
39339,8681406540240,ECY-680-1,30
39343,8681406540318,ECY-682,6
39358,8681406542718,ASL-2016,10
39432,9000529940,NRT-3512-IND,0
39534,8681406540479,DLD-7019,8
39566,8681406543104,VNS-470-3,43
39572,8681406543029,VNS-110-2,15
39575,8681406536342,PSN-4236,5
39579,8681406543197,VNS-535-2,7
39580,8681406543203,VNS-535-2,6
39583,8681406542961,VNS-110-1,36
39584,8681406542978,VNS-110-1,13
39655,8681406543647,TKT-118,15
39672,8681406535895,MNR-105129-1,8
39675,8681406535819,MNR-105435-1,7
39676,8681406535826,MNR-105435-2,8
39680,8681406543050,VNS-110-3,1
39682,8681406543074,VNS-110-3,15
39715,8681406535956,MNR-105419-1,11
39755,8681406544217,ASL-2019,29
39761,8681406544316,ASL-2022,9
39765,8681406543951,ASL-1000,13
39770,8681406544064,ASL-1011,20
39772,8681406544088,ASL-1013,10
39774,8681406544101,ASL-1015,17
39777,8681406544132,ASL-1018,8
39787,8681406544415,ASL-2024,41
39791,8681406544590,IFN-3001,140
39798,8681406544835,ASL-2032,24
39799,8681406544842,ASL-2032,31
39801,8681406544705,ASL-2029,7
39802,8681406544712,ASL-2029,20
39803,8681406544729,ASL-2029,9
39804,8681406544736,ASL-2029,1
39814,8681406544248,ASL-2020,28
39815,8681406544255,ASL-2020,21
39816,8681406544262,ASL-2020,4
39818,8681406544484,ASL-2026,37
39822,8681406544620,VNS-505,11
39823,8681406544637,VNS-505,3
39827,8681406544170,ASL-1022,7
39851,8681406544514,ASL-2027,15
39852,8681406544521,ASL-2027,23
39853,8681406544538,ASL-2027,30
39879,8681406544668,VNS-455-2,51
39884,8681406545719,RSL-9053,6
39891,8681406545689,RSL-9052,8
39908,8681406545436,RSL-9034,8
39934,8681406544996,RSL-9002,4
39940,8681406545030,RSL-9005,1
39948,8681406545894,VNS-110-4,19
39952,8681406544941,RSL-8028,6
39953,8681406544958,RSL-8028,0
39965,8681406545412,RSL-9033,8
39966,8681406545603,RSL-9046,8
39994,8681406546631,VNS-525-1,14
40001,8681406546709,VNS-515,22
40018,8681406546594,VNS-485,29
40022,8681406546884,DNR-103-1,51
40043,8681406547102,ECY-685,11
40044,8681406547027,ECY-685,7
34727,8698965536546,OTS-8480-3,0
35747,8681406537400,IFN-5805-2,93
35748,8681406537417,IFN-5805-2,37
35757,8681406537349,IFN-5805-1,38
35433,8696722803887,001-018141,10
32058,8696722402516,001-018051,2
32059,8696722402523,001-018051,2
32060,8680570141468,001-018051,13
32108,8680570451666,001-018052-1,1
35696,8681406527241,SST-334,2
37884,8681406546112,SHY-0060-2,0
37885,8681406546105,SHY-0060-2,2
33150,8681406538063,FDS-8013,1
33565,8681406538193,FDS-8125,3
33345,8681406542374,FDS-8128-3,0
33823,8681406539213,FDS-8063-2,14
31828,8681406514579,ECY-635,8
35447,8681406514067,ECY-592,16
35449,8681406514081,ECY-592,34
40040,8681406514005,ECY-590,29
35934,8681406514432,ECY-633-1,50
34285,8681406517723,SRS-6025,1
34331,8681406518553,SRS-8020,1
34354,8681406518485,SRS-8018,0
34464,8681406517228,SRS-5024,1
31439,8680570201292,001-018790,4
35370,8681406519123,ECY-645,57
35612,8681406520549,IFN-5803-3,83
35613,8681406520556,IFN-5803-3,62
34085,8681406505133,IFN-5803-5,26
31366,8681406520501,IFN-5803-2,35
31367,8681406520518,IFN-5803-2,28
34390,8681406520471,IFN-5803-1,89
34391,8681406520488,IFN-5803-1,56
34393,8681406520464,IFN-5803-1,38
34650,8680570235051,001-018991,1
31557,8681406528125,PSN-4108,8
30710,8681406530692,SST-4026,4
30679,8681406534652,SST-795-2,16
33278,8681406537073,SST-795-3,7
31338,8681406531811,PSN-4205,5
32687,8681406536816,SST-643,2
32679,8681406536892,SST-648,8
31162,8681406534195,DLD-6027,10
34063,8681406535116,ECY-677,9
35749,8681406537462,IFN-5805-4,45
35789,8681406537677,JIG-5002-1,7
35794,8681406537721,JIG-5002-2,6
35824,8681406538452,JIG-5002-8,9
35842,8681406538759,RSL-3137,2
35853,8681406538766,RSL-3138,2
35866,8681406539572,VNS-540-2,25
35873,8681406539404,VNS-170-2,17
35879,8681406539626,VNS-8060,16
35880,8681406539633,VNS-8060,3
35895,8681406539336,VNS-470-1,32
35897,8681406539350,VNS-470-1,12
35905,8681406539381,VNS-470-2,48
35907,8681406539855,VNS-455-1,6
35908,8681406539862,VNS-455-1,26
35926,8681406539930,RSL-2022,0
35977,8681406541810,RSL-5178,10
35989,8681406541575,RSL-3161,3
36019,8681406541902,RSL-5186,0
39229,8681406535512,IFN-2061,0
39243,8681406541230,ASL-2008,9
39245,8681406541216,ASL-2008,18
39246,8681406541223,ASL-2008,8
39247,8681406542190,ASL-2013,11
39250,8681406541339,ASL-2009,3
39251,8681406541346,ASL-2009,13
39253,8681406541360,ASL-2009,7
39261,8681406542152,ASL-2012,8
39277,8681406541056,ASL-2004,16
39278,8681406541063,ASL-2004,43
39287,8681406541100,ASL-2005,32
39291,8681406540660,ASL-2001,33
39293,8681406540684,ASL-2001,13
39295,8681406540622,ASL-2000,23
39319,8681406540288,ECY-681,22
39329,8681406540899,DLD-6034,17
39337,8681406540226,ECY-680-1,22
39339,8681406540240,ECY-680-1,29
39340,8681406540257,ECY-680-1,21
39345,8681406540332,ECY-682,20
39358,8681406542718,ASL-2016,9
39366,8681406542794,ASL-2018,7
39477,8681406540790,DLD-6031,15
39510,8681406540844,DLD-6032,16
39534,8681406540479,DLD-7019,7
39565,8681406543098,VNS-470-3,16
39566,8681406543104,VNS-470-3,41
39581,8681406542947,VNS-110-1,11
39594,8681406540042,TKT-106,0
39595,8681406540059,TKT-106,4
39596,8681406540066,TKT-106,1
39606,8681406540165,TKT-108,6
39611,8681406540219,TKT-109,12
39624,8681406543333,TKT-112,18
39645,8681406543548,TKT-116,14
39650,8681406543593,TKT-117,16
39680,8681406543050,VNS-110-3,0
39699,8681406543777,TKT-121,18
39705,8681406543838,TKT-122,18
39718,8681406535987,MNR-105419-4,8
39720,8681406535789,MNR-105395-2,6
39744,8681406540554,RSL-2029,6
39756,8681406544224,ASL-2019,11
39757,8681406544354,ASL-2023,1
39758,8681406544361,ASL-2023,12
39760,8681406544385,ASL-2023,4
39762,8681406544323,ASL-2022,13
39767,8681406543975,ASL-1002,13
39791,8681406544590,IFN-3001,139
39792,8681406544606,IFN-3001,66
39794,8681406544569,ASL-2028,25
39799,8681406544842,ASL-2032,30
39801,8681406544705,ASL-2029,4
39802,8681406544712,ASL-2029,15
39803,8681406544729,ASL-2029,0
39804,8681406544736,ASL-2029,0
39806,8681406544750,ASL-2030,35
39808,8681406544774,ASL-2030,18
39810,8681406544798,ASL-2031,16
39811,8681406544804,ASL-2031,10
39812,8681406544811,ASL-2031,3
39813,8681406544231,ASL-2020,10
39814,8681406544248,ASL-2020,24
39815,8681406544255,ASL-2020,20
39816,8681406544262,ASL-2020,0
39818,8681406544484,ASL-2026,36
39822,8681406544620,VNS-505,10
39823,8681406544637,VNS-505,1
39824,8681406544644,VNS-505,5
39881,8681406544682,VNS-455-2,26
39886,8681406545634,RSL-9048,5
39898,8681406545672,RSL-9050,3
39904,8681406545092,RSL-9008,6
39910,8681406545016,RSL-9003,5
39916,8681406545474,RSL-9037,6
39924,8681406544972,RSL-9001,9
39928,8681406545351,RSL-9028,3
39940,8681406545030,RSL-9005,0
39945,8681406545863,VNS-110-4,19
39950,8681406545443,RSL-9036,4
39992,8681406546617,VNS-525-1,26
39993,8681406546624,VNS-525-1,26
39995,8681406546648,VNS-525-2,7
39999,8681406546686,VNS-515,4
40001,8681406546709,VNS-515,21
40002,8681406546716,VNS-515,9
30728,8681406529306,PSN-4141,0
30729,8681406529313,PSN-4141,0
30730,8681406529320,PSN-4141,3
20717,8681406502750,TKT-103,14
39535,8681406501524,DLD-6002,2
39537,8681406542893,DLD-6002,2
35746,8681406537394,IFN-5805-2,93
35755,8681406537325,IFN-5805-1,140
35756,8681406537332,IFN-5805-1,101
31509,8681406524325,DLD-7009,5
35433,8696722803887,001-018141,8
22555,8681406545818,TK-0922,2
30662,8681406519727,SST-965,13
37878,8681406546174,SHY-0060-3,4
37883,8681406546129,SHY-0060-2,5
32988,8681406538230,FDS-8126,3
24288,8681406538018,FDS-8005,5
33565,8681406538193,FDS-8125,1
33172,8681406542459,FDS-8127-3,17
33163,8681406538292,FDS-8130,0
33340,8681406542282,FDS-8128-1,5
33344,8681406542367,FDS-8128-3,2
33349,8681406539305,FDS-8139-1,7
33805,8681406537172,FDS-8060,0
33806,8681406537189,FDS-8060,5
31711,8681406515088,DLD-5005,6
35952,8681406515187,DLD-5001,3
31830,8681406514593,ECY-635,3
32393,8681406513794,ECY-508-1,48
35447,8681406514067,ECY-592,14
31793,8681406514623,ECY-636,15
31848,8681406514302,ECY-630,29
32124,8680570451321,001-018260,5
34277,8681406517648,SRS-6023,2
34331,8681406518553,SRS-8020,0
34332,8681406518560,SRS-8020,0
34333,8681406518249,SRS-8011,0
34381,8681406518157,SRS-7017,1
34452,8681406517105,SRS-5021,0
30973,8681406521874,DLD-5002-2,2
35371,8681406519130,ECY-645,84
30673,8681406519642,SST-900,11
35612,8681406520549,IFN-5803-3,78
34085,8681406505133,IFN-5803-5,22
31368,8681406520525,IFN-5803-2,39
34390,8681406520471,IFN-5803-1,90
30708,8681406530616,SST-288,14
29224,8681406528880,IFN-1047,3
29225,8681406528897,IFN-1048,1
30712,8681406530746,SST-3011,6
31009,8681406534331,DLD-6028,0
31185,8681406539961,ECY-669,49
34011,8681406534690,NBL-1074,10
34024,8681406535307,IFN-2056,9
34064,8681406535123,ECY-677,9
34065,8681406535130,ECY-677,7
34158,8681406542541,FDS-8148,8
35420,8681406536502,VNS-420-1,1
35749,8681406537462,IFN-5805-4,44
35750,8681406537479,IFN-5805-4,20
35752,8681406537431,IFN-5805-3,90
35753,8681406537448,IFN-5805-3,62
35777,8681406539060,RSL-8027,9
35841,8681406538742,RSL-3137,4
35855,8681406538728,RSL-3136,0
39553,8681406538322,IFN-5805-5,73
39555,8681406538346,IFN-5805-5,20
35865,8681406539565,VNS-540-2,3
35866,8681406539572,VNS-540-2,25
35869,8681406539442,VNS-535-1,21
35887,8681406539497,VNS-465-1,46
35890,8681406539695,VNS-465-2,26
35894,8681406539329,VNS-470-1,9
35896,8681406539343,VNS-470-1,30
35900,8681406539756,VNS-450-1,51
35904,8681406539374,VNS-470-2,48
35905,8681406539381,VNS-470-2,47
35966,8681406542008,RSL-8021,5
35982,8681406541704,RSL-5160,1
35987,8681406541667,RSL-5156,1
36017,8681406541698,RSL-5159,2
36022,8681406541797,RSL-5175,5
39243,8681406541230,ASL-2008,7
39244,8681406541209,ASL-2008,21
39245,8681406541216,ASL-2008,16
39247,8681406542190,ASL-2013,10
39249,8681406542213,ASL-2013,11
39250,8681406541339,ASL-2009,0
39251,8681406541346,ASL-2009,7
39252,8681406541353,ASL-2009,17
39258,8681406541179,ASL-2007,32
39261,8681406542152,ASL-2012,7
39262,8681406542169,ASL-2012,23
39263,8681406542176,ASL-2012,13
39266,8681406541384,ASL-2010,32
39267,8681406541391,ASL-2010,31
39270,8681406541025,ASL-2003,46
39273,8681406541131,ASL-2006,9
39277,8681406541056,ASL-2004,15
39280,8681406541087,ASL-2004,17
39291,8681406540660,ASL-2001,25
39292,8681406540677,ASL-2001,38
39295,8681406540622,ASL-2000,20
39296,8681406540639,ASL-2000,41
39297,8681406540646,ASL-2000,17
39318,8681406540271,ECY-681,28
39319,8681406540288,ECY-681,19
39324,8681406540882,DLD-6033,6
39338,8681406540233,ECY-680-1,38
39339,8681406540240,ECY-680-1,24
39340,8681406540257,ECY-680-1,22
39343,8681406540318,ECY-682,1
39350,8681406542640,IFN-1111,2
39358,8681406542718,ASL-2016,6
39359,8681406542725,ASL-2016,28
39360,8681406542732,ASL-2016,41
39361,8681406542749,ASL-2016,21
39368,8681406542817,ASL-2018,28
39478,8681406540806,DLD-6031,10
39507,8681406540813,DLD-6032,15
39521,8681406542923,DLD-6038,21
39567,8681406543111,VNS-470-3,36
39575,8681406536342,PSN-4236,3
39576,8681406536359,PSN-4236,2
39582,8681406542954,VNS-110-1,11
39593,8681406540035,TKT-106,5
39595,8681406540059,TKT-106,1
39599,8681406540097,TKT-107,13
39680,8681406543050,VNS-110-3,0
39681,8681406543067,VNS-110-3,30
39682,8681406543074,VNS-110-3,13
39701,8681406543791,TKT-121,19
39702,8681406543807,TKT-121,12
39726,8681406535932,MNR-105349-2,8
39753,8681406544194,ASL-2019,11
39761,8681406544316,ASL-2022,8
39765,8681406543951,ASL-1000,10
39766,8681406543968,ASL-1001,8
39774,8681406544101,ASL-1015,15
39776,8681406544125,ASL-1017,10
39784,8681406543999,ASL-1004,50
39785,8681406544392,ASL-2024,17
39787,8681406544415,ASL-2024,37
39791,8681406544590,IFN-3001,131
39792,8681406544606,IFN-3001,61
39793,8681406544552,ASL-2028,8
39794,8681406544569,ASL-2028,20
39795,8681406544576,ASL-2028,29
39801,8681406544705,ASL-2029,0
39806,8681406544750,ASL-2030,32
39808,8681406544774,ASL-2030,16
39812,8681406544811,ASL-2031,0
39813,8681406544231,ASL-2020,5
39814,8681406544248,ASL-2020,10
39815,8681406544255,ASL-2020,12
39817,8681406544477,ASL-2026,3
39818,8681406544484,ASL-2026,31
39821,8681406544613,VNS-505,1
39823,8681406544637,VNS-505,1
39824,8681406544644,VNS-505,1
39854,8681406544545,ASL-2027,16
39888,8681406545139,RSL-9011,9
39896,8681406545733,RSL-9054,5
39910,8681406545016,RSL-9003,3
39914,8681406545252,RSL-9022,3
39979,8681406546433,RSL-3140,5
39985,8681406546419,RSL-3129,6
39999,8681406546686,VNS-515,2
40000,8681406546693,VNS-515,11
40017,8681406546587,VNS-485,18
40028,8681406546938,DNR-104-2,128
40047,8681406546969,ECY-686,7
35748,8681406537417,IFN-5805-2,33
22555,8681406545818,TK-0922,1
31391,8681406529757,DGN-5307-2,31
35790,8681406537684,JIG-5002-1,6
35798,8681406537769,JIG-5002-3,1
35799,8681406537776,JIG-5002-3,7
35906,8681406539398,VNS-470-2,16
31596,869000002932,DGL-7201,1
35746,8681406537394,IFN-5805-2,89
35748,8681406537417,IFN-5805-2,31
35755,8681406537325,IFN-5805-1,139
35757,8681406537349,IFN-5805-1,34
31501,8681406524240,DLD-7006,0
31512,8681406524363,DLD-7009,9
35432,8696722803870,001-018141,19
35433,8696722803887,001-018141,7
32108,8680570451666,001-018052-1,1
24288,8681406538018,FDS-8005,4
33171,8681406542442,FDS-8127-3,13
33332,8681406538254,FDS-8127-2,20
33358,8681406542428,FDS-8127-1,9
33643,8681406537233,FDS-8062,14
33823,8681406539213,FDS-8063-2,13
31827,8681406514562,ECY-635,9
35448,8681406514074,ECY-592,35
31794,8681406514630,ECY-636,18
35936,8681406514456,ECY-633-1,52
34367,8681406518010,SRS-7012,2
34447,8681406517297,SRS-5026,0
34451,8681406517099,SRS-5021,0
35612,8681406520549,IFN-5803-3,77
31366,8681406520501,IFN-5803-2,29
34393,8681406520464,IFN-5803-1,32
31486,8681406524424,DLD-7008,1
30732,8681406529276,PSN-4125,0
30667,8681406531064,SST-641,6
30679,8681406534652,SST-795-2,13
30943,8681406530791,VNS-100-2,2
31216,8681406532818,ECY-666,33
31323,8681406532269,PSN-4261,6
31186,8681406534614,ECY-669,40
34019,8681406534737,IFN-2053,2
35133,8681406536069,PSN-3262,11
35750,8681406537479,IFN-5805-4,21
35751,8681406537486,IFN-5805-4,19
35728,8681406537493,MSP-52657-1,4
35735,8681406537561,MSP-52657-4,9
35841,8681406538742,RSL-3137,3
35866,8681406539572,VNS-540-2,24
35870,8681406539459,VNS-535-1,40
35875,8681406539428,VNS-170-2,43
35879,8681406539626,VNS-8060,15
35886,8681406539480,VNS-465-1,25
35890,8681406539695,VNS-465-2,25
35904,8681406539374,VNS-470-2,47
35913,8681406539824,VNS-450-2,55
35973,8681406541568,RSL-3160,4
36011,8681406541629,RSL-5150,1
39244,8681406541209,ASL-2008,20
39251,8681406541346,ASL-2009,4
39252,8681406541353,ASL-2009,16
39253,8681406541360,ASL-2009,4
39274,8681406541148,ASL-2006,34
39277,8681406541056,ASL-2004,14
39282,8681406541254,ECY-683,34
39293,8681406540684,ASL-2001,13
39318,8681406540271,ECY-681,27
39322,8681406540868,DLD-6033,17
39338,8681406540233,ECY-680-1,37
39343,8681406540318,ECY-682,0
39350,8681406542640,IFN-1111,1
39358,8681406542718,ASL-2016,5
39359,8681406542725,ASL-2016,27
39360,8681406542732,ASL-2016,40
39367,8681406542800,ASL-2018,24
39578,8681406543180,VNS-535-2,3
39593,8681406540035,TKT-106,4
39595,8681406540059,TKT-106,0
39596,8681406540066,TKT-106,0
39605,8681406540158,TKT-108,11
39609,8681406540196,TKT-109,13
39628,8681406543371,TKT-113,10
39631,8681406543401,TKT-113,16
39660,8681406543692,TKT-119,16
39682,8681406543074,VNS-110-3,12
39695,8681406543739,TKT-120,12
39697,8681406543753,TKT-120,14
39712,8681406543906,TKT-123,16
39758,8681406544361,ASL-2023,10
39766,8681406543968,ASL-1001,7
39791,8681406544590,IFN-3001,129
39792,8681406544606,IFN-3001,60
39794,8681406544569,ASL-2028,19
39798,8681406544835,ASL-2032,21
39805,8681406544743,ASL-2030,16
39808,8681406544774,ASL-2030,15
39811,8681406544804,ASL-2031,8
39813,8681406544231,ASL-2020,3
39814,8681406544248,ASL-2020,9
39815,8681406544255,ASL-2020,11
39822,8681406544620,VNS-505,6
39874,9000531340,ENM-830-IND,0
39878,8681406544651,VNS-455-2,17
39879,8681406544668,VNS-455-2,50
39905,8681406545207,RSL-9020,3
39951,8681406545450,RSL-9036,3
39991,8681406546600,VNS-525-1,12
39992,8681406546617,VNS-525-1,25
39999,8681406546686,VNS-515,1
40000,8681406546693,VNS-515,12
40015,8681406546761,TKT-124,18
40017,8681406546587,VNS-485,19
40044,8681406547027,ECY-685,6
20719,8681406502774,TKT-103,11
20720,8681406502767,TKT-103,11
20721,8681406502743,TKT-103,14
20755,8681406502729,TKT-104,13
32048,8680570214964,001-018857,1
35743,8681406516061,SST-397,22
35747,8681406537400,IFN-5805-2,92
35748,8681406537417,IFN-5805-2,29
35756,8681406537332,IFN-5805-1,99
35433,8696722803887,001-018141,8
32058,8696722402516,001-018051,1
32976,8681406538155,FDS-8075,8
33343,8681406542350,FDS-8128-3,5
33357,8681406542411,FDS-8127-1,19
33746,8681406537271,FDS-8066-2,14
33820,8681406539183,FDS-8063-1,17
33821,8681406539190,FDS-8063-1,14
31830,8681406514593,ECY-635,2
35448,8681406514074,ECY-592,34
35450,8681406514098,ECY-592,30
40039,8681406513992,ECY-590,25
40040,8681406514005,ECY-590,28
31792,8681406514616,ECY-636,19
31793,8681406514623,ECY-636,16
31794,8681406514630,ECY-636,19
31795,8681406514647,ECY-636,21
35933,8681406514425,ECY-633-1,50
32122,8696722846952,001-018260,16
32123,8696722846969,001-018260,12
32124,8680570451321,001-018260,4
32272,8680570131919,001-018564,0
34297,8681406517884,SRS-6028,1
34351,8681406518454,SRS-8017,0
34388,8681406518225,SRS-7019,2
34389,8681406518232,SRS-7019,1
31438,8680570201315,001-018790,2
30674,8681406519666,SST-975,16
35612,8681406520549,IFN-5803-3,76
35613,8681406520556,IFN-5803-3,62
34085,8681406505133,IFN-5803-5,19
31367,8681406520518,IFN-5803-2,28
31368,8681406520525,IFN-5803-2,38
34390,8681406520471,IFN-5803-1,91
34650,8680570235051,001-018991,0
31036,8681406525117,ECY-519,29
31578,8681406528729,SST-347,5
30787,8681406529108,IFN-1069,1
30681,8681406534676,SST-795-2,15
32631,8681406537110,SST-663,3
32695,8681406538377,SST-653,3
33920,8681406538490,SST-659,0
30872,8681406531446,PSN-3203,5
34063,8681406535116,ECY-677,8
34156,8681406542527,FDS-8148,3
35415,8681406536458,VNS-170-1,15
35749,8681406537462,IFN-5805-4,43
35750,8681406537479,IFN-5805-4,22
35751,8681406537486,IFN-5805-4,17
35752,8681406537431,IFN-5805-3,92
35753,8681406537448,IFN-5805-3,63
35754,8681406537455,IFN-5805-3,32
35734,8681406537554,MSP-52657-4,4
35778,8681406539077,RSL-8027,9
35849,8681406538964,RSL-5158,2
35866,8681406539572,VNS-540-2,23
35868,8681406539596,VNS-540-2,1
35871,8681406539466,VNS-535-1,33
35875,8681406539428,VNS-170-2,42
35876,8681406539435,VNS-170-2,24
35881,8681406539640,VNS-500,0
35892,8681406539718,VNS-465-2,51
35895,8681406539336,VNS-470-1,30
35896,8681406539343,VNS-470-1,31
35899,8681406539749,VNS-450-1,18
35905,8681406539381,VNS-470-2,46
35908,8681406539862,VNS-455-1,28
35913,8681406539824,VNS-450-2,54
35925,8681406539923,RSL-2022,0
35943,8681406540004,ECY-569,2
35957,8681406542022,RSL-8029,1
35961,8681406542084,RSL-8044,10
35987,8681406541667,RSL-5156,2
39245,8681406541216,ASL-2008,15
39251,8681406541346,ASL-2009,2
39252,8681406541353,ASL-2009,15
39266,8681406541384,ASL-2010,31
