VaryasyonID,Barkod,StokAdedi
19939,6557968900049,0
19940,6557968900056,0
19941,6557968900063,0
19942,6557968900070,0
19943,6557968900087,0
19944,6557968900094,0
19982,6557968901695,0
20001,6557968929415,0
20002,6557968929439,0
20003,6557968929446,0
20004,6557968929453,0
20005,6557968929460,0
20006,6557968929477,0
20007,6557968929484,0
20008,6557968929491,0
20009,6557968929507,0
20010,6557968929514,0
20011,6557968929538,0
27638,6557968929668,0
27637,6557968929651,0
20012,6557968929576,0
20013,6557968929590,0
20014,6557968929606,0
20015,6557968929637,0
20016,6557968929644,0
41631,6557968929552,0
41632,6557968929613,0
41633,6557968929620,0
26138,6557968930053,0
20048,6557968940861,0
20049,6557968940885,0
20050,6557968940908,0
20052,6557968940922,0
20053,6557968940939,0
20054,6557968940946,0
20055,6557968940953,0
20056,6557968940960,0
20057,6557968940977,0
20058,6557968940984,0
20059,6557968941004,0
20088,6557968944258,0
20090,6557968944289,0
20095,6557968944333,0
20096,6557968944340,0
20098,6557968944364,0
20110,6557968944623,0
20144,6557968955308,0
20260,6557968988320,0
20261,6557968988344,0
20264,6557968988382,0
20267,6557968988436,0
20268,6557968988481,0
20273,6557968988566,0
20291,6557968989150,0
20295,6557968989198,0
20361,6557969150689,0
20362,6557969150696,0
20363,6557969150719,0
20364,6557969150726,0
21114,6557968902500,0
21760,6557968996103,0
21761,6557968996110,0
21762,6557968996127,0
21764,6557968996141,0
21765,6557968996158,0
21783,6557968944371,0
21785,6557968944432,0
26181,6557968839493,0
26180,6557968839479,0
26179,6557968839462,0
21786,6557968839448,0
21787,6557968839455,0
21790,6557968839608,0
21791,6557968839615,0
21792,6557968839622,0
21793,6557968839639,0
21794,6557968839646,0
21795,6557968839936,0
21797,6557968839950,0
21807,6557968840147,0
21811,6557968840185,0
21814,6557968840215,0
21815,6557968840222,0
21816,6557968840239,0
21824,6557968899664,0
21839,6557968911120,0
21840,6557968911137,0
21841,6557968911144,0
21842,6557968911151,0
21843,6557968911168,0
21844,6557968911175,0
21845,6557968911182,0
21855,6557968917566,0
21857,6557968917597,0
21858,6557968917603,0
21860,6557968911274,0
21861,6557968911281,0
21862,6557968911298,0
21863,6557968911304,0
21864,6557968911311,0
21877,6557968944920,0
21891,6557968955414,0
21892,6557968955421,0
21893,6557968955438,0
21894,6557968955452,0
26186,6557968826967,0
21978,6557968826936,0
21979,6557968826943,0
21986,6557968842073,0
21987,6557968842080,0
21988,6557968842097,0
21989,6557968842103,0
21991,6557968842141,0
21992,6557968842158,0
21995,6557968862132,0
21996,6557968862149,0
21997,6557968862156,0
21998,6557968862163,0
21999,6557968862170,0
22000,6557968862187,0
22001,6557968862194,0
29781,6557968862422,0
22002,6557968862378,0
22003,6557968862385,0
22004,6557968862392,0
22005,6557968862408,0
22006,6557968862415,0
22007,6557968862439,0
22080,6557968754741,0
22081,6557968754789,0
22082,6557968754826,0
22083,6557968754833,0
22131,6557968772189,0
22132,6557968772202,0
22133,6557968772226,0
22134,6557968772233,0
22135,6557968772240,0
22136,6557968772257,0
22137,6557968772264,0
22138,6557968772271,0
22139,6557968772288,0
22140,6557968772295,0
22141,6557968772301,0
22142,6557968772318,0
26549,6557968757490,0
22145,6557968757476,0
22147,6557968757520,0
22152,6557968757575,0
22173,6557968758503,0
25816,6557968758480,0
26767,6557968759753,0
26195,6557968759838,0
26193,6557968759807,0
26190,6557968759760,0
22175,6557968759715,0
22176,6557968759739,0
22187,6557968766416,0
22188,6557968766430,0
22189,6557968766454,0
22191,6557968766478,0
22192,6557968766492,0
22193,6557968766508,0
22194,6557968766522,0
22195,6557968766539,0
22196,6557968766546,0
29279,6557968761220,0
22213,6557968761169,0
22214,6557968761176,0
22215,6557968761183,0
22218,6557968761213,0
22220,6557968761244,0
22235,6557968764337,0
22236,6557968764351,0
22237,6557968764375,0
22238,6557968764382,0
22239,6557968764399,0
22240,6557968764405,0
22241,6557968764412,0
22242,6557968764429,0
22243,6557968764436,0
22244,6557968764443,0
30843,6557968767857,0
22371,6557968774480,0
22372,6557968774497,0
22373,6557968774503,0
22374,6557968774510,0
22375,6557968774527,0
22376,6557968774534,0
22377,6557968774541,0
30361,6557968778488,0
30360,6557968778471,0
30358,6557968778433,0
30357,6557968778419,0
22429,6557968778365,0
22430,6557968778389,0
22432,6557968778457,0
22433,6557968778464,0
30050,6557968778686,0
22437,6557968778648,0
22438,6557968778662,0
22439,6557968778693,0
22440,6557968778709,0
22441,6557968778716,0
22444,6557968778747,0
22445,6557968778754,0
22447,6557968778778,0
22452,6557968781457,0
22453,6557968781464,0
31992,6557968786483,0
22520,6557968786940,0
22521,6557968787008,0
22522,6557968787015,0
22523,6557968787022,0
22524,6557968787039,0
22527,6557968787060,0
22528,6557968787077,0
22529,6557968787084,0
22530,6557968787114,0
22531,6557968787121,0
22532,6557968787138,0
29440,6557968787152,0
22534,6557968787169,0
22535,6557968787176,0
22536,6557968787183,0
22537,6557968787190,0
22538,6557968787206,0
22539,6557968787213,0
22544,6557968788104,0
22545,6557968788111,0
22546,6557968788128,0
22549,6557968788159,0
22550,6557968788166,0
30475,6557968788197,0
22551,6557968788173,0
22552,6557968788180,0
22553,6557968788203,0
22554,6557968788210,0
22555,6557968788227,0
22556,6557968788234,0
22557,6557968788241,0
22558,6557968788319,0
22559,6557968788333,0
22560,6557968788340,0
22562,6557968788364,0
22563,6557968788371,0
25827,6557968788289,0
26202,6557968788494,0
26201,6557968788487,0
22566,6557968788463,0
22567,6557968788470,0
22585,6557968793818,0
22587,6557968793832,0
22590,6557968793863,0
22591,6557968793870,0
30802,6557968794402,0
22595,6557968794389,0
22598,6557968794433,0
22599,6557968804903,0
22601,6557968804934,0
22602,6557968804958,0
22720,6557968863764,1
22721,6557968863771,4
26574,6557968892719,0
22776,6557968892696,0
22778,6557968892726,0
29882,6557968776712,0
22783,6557968776798,0
22784,6557968776804,0
22785,6557968776811,0
22786,6557968776828,0
22919,6557968789729,0
22920,6557968789736,0
22921,6557968789743,0
22922,6557968789750,0
22923,6557968789767,0
22926,6557968780276,0
22941,6557968769332,0
22942,6557968769349,0
22943,6557968769356,0
22944,6557968769363,0
22945,6557968769370,0
22946,6557968769387,0
22947,6557968769394,0
22948,6557968769400,0
22949,6557968769417,0
22950,6557968769424,0
22951,6557968769431,0
22952,6557968769448,0
22953,6557968769455,0
22954,6557968769462,0
22955,6557968769479,0
22956,6557968769486,0
22958,6557968769509,0
27636,6557968769554,0
22959,6557968769530,0
22960,6557968769547,0
22961,6557968769561,0
22962,6557968769851,0
22963,6557968769776,0
22964,6557968769783,0
22965,6557968769790,0
22966,6557968769813,0
22967,6557968769820,0
22968,6557968769837,0
23412,6557968932309,4
23458,6557968946368,0
23459,6557968946375,0
23460,6557968946382,0
23802,6557968991986,9
24281,6557969004753,4
24555,6557968918068,3
24556,6557968918075,3
24558,6557968918099,3
24559,6557968918105,1
24577,6557969011898,3
24578,6557969011911,2
24579,6557969011928,4
24580,6557969011935,2
33364,6557969011904,3
24658,6557969010952,0
25074,6557969011225,14
25075,6557969011232,19
35211,6557969011249,22
25077,6557969011270,28
25078,6557969011287,43
25079,6557969011294,14
30513,6557968764825,0
25699,6557968764863,0
25700,6557968764870,0
25724,6557968892306,0
25725,6557968892320,0
25831,6557968892368,0
25922,6557968711263,0
25923,6557968711270,0
26414,6557968563138,0
26413,6557968563121,0
26412,6557968563091,0
26430,6557968749150,0
26429,6557968747538,0
26428,6557968747521,0
26613,6557968923017,0
26612,6557968923000,0
26611,6557968922973,0
32012,6557968922980,0
32013,6557968922997,0
32014,6557968923024,0
32015,6557968923031,0
26657,6557969132883,2
26655,6557969132869,5
42277,6557969132890,2
26680,6557969132784,0
26703,6557969133163,2
26702,6557969133156,2
26701,6557969133149,4
42278,6557969133125,4
42279,6557969133132,4
26788,6557968979816,0
26786,6557968979793,0
26785,6557968979786,0
26784,6557968979779,0
26783,6557968979762,0
26782,6557968979755,0
26865,6557969163412,2
26864,6557969163405,6
26863,6557969163399,4
26861,6557969163375,12
26860,6557969163368,27
31591,6557968781075,0
31590,6557968781068,0
31701,6557969122037,0
31702,6557969122044,0
31704,6557969122051,0
31734,6557969132623,9
31735,6557969132630,6
31736,6557969132647,5
31737,6557969132654,6
31738,6557969132661,5
32577,6557968781570,0
32581,6557968781617,0
32582,6557968781624,0
33423,6557968984704,0
33424,6557968984711,0
33425,6557968984728,0
33426,6557968984735,0
33427,6557968984742,0
33428,6557968984759,0
33429,6557968984766,0
33565,6557969137420,0
33566,6557969137437,0
33567,6557969137444,0
41807,6557969137451,0
33568,6557969116388,0
41808,6557969116395,0
41809,6557969116401,0
41810,6557969116418,0
33570,6557969118009,0
33571,6557969118016,0
33572,6557969153819,0
33573,6557969153826,0
33574,6557969153840,0
41814,6557969153833,0
33600,6557969116531,0
33601,6557969116548,0
33602,6557969116562,0
33603,6557969116579,0
33604,6557969116586,0
33605,6557969116593,0
41823,6557969116555,0
33607,6557969116784,0
33608,6557969116807,0
33609,6557969116814,0
33610,6557969116845,0
33616,6557969116494,0
33617,6557969116500,0
42972,6557969116517,0
34184,6557969026335,0
34248,6557969031841,1
34249,6557969032688,4
34250,6557969032695,4
34251,6557969032701,2
34252,6557969032718,4
34255,6557969032749,5
34256,6557969032756,2
34257,6557969032763,5
42182,6557969032770,2
34263,6557969032831,7
34264,6557969032848,4
34265,6557969032855,3
34266,6557969032862,5
34267,6557969032879,3
34269,6557969033098,1
34270,6557969033104,1
34271,6557969033128,1
34272,6557969033135,2
34287,6557969034439,7
34288,6557969034446,5
34289,6557969034460,4
42199,6557969034453,2
42200,6557969034477,2
34844,6557969113523,4
34847,6557969113561,4
43414,6557969113592,3
34854,6557969113899,1
35257,6557969164709,16
40155,6557968756684,0
40326,6557968782812,0
40327,6557968782836,0
40329,6557968782867,0
40332,6557968782898,0
40336,6557968782935,0
40337,6557968782942,0
40974,6557969115466,4
40975,6557969115480,3
40976,6557969115497,6
41803,6557969115473,2
40978,6557969122280,3
41804,6557969122273,2
41805,6557969122297,2
40979,6557969153505,2
40980,6557969153529,3
40981,6557969153536,3
41806,6557969153512,2
40982,6557969118092,0
40983,6557969118108,0
41812,6557969118078,0
41813,6557969118085,0
40984,6557969118153,0
43421,6557969121917,0
41005,6557969115183,0
41006,6557969115206,0
41070,6557969029664,4
41071,6557969029671,4
42120,6557969029688,2
42121,6557969029695,2
42122,6557969029701,2
41072,6557969029718,6
41073,6557969029725,7
42123,6557969029732,2
42124,6557969029749,2
42125,6557969029756,2
41075,6557969030080,3
41076,6557969030097,3
41077,6557969030103,2
42145,6557969030066,4
42146,6557969030073,4
41078,6557969030134,3
41079,6557969030141,2
41080,6557969030158,2
42147,6557969030110,4
42148,6557969030127,4
41085,6557969035559,1
41086,6557969035566,3
41087,6557969035610,3
41088,6557969035627,2
42211,6557969035580,4
42212,6557969035597,4
42213,6557969035603,2
41119,6557969275863,6
41120,6557969275870,7
41121,6557969275887,3
41122,6557969275894,3
42324,6557969275900,2
41123,6557969275917,5
41124,6557969275924,5
41125,6557969275931,3
41126,6557969275948,3
41127,6557969275955,3
41128,6557969275962,6
41129,6557969275979,5
41130,6557969275986,4
41131,6557969275993,4
41132,6557969276006,4
41134,6557969276020,6
41135,6557969276044,3
41136,6557969276051,3
42325,6557969276037,2
43161,6557968918273,1
41647,6557968953540,0
41648,6557968953557,0
41649,6557968953564,0
41650,6557968953571,0
41651,6557968953588,0
41652,6557968953595,0
41653,6557968996165,0
41654,6557968996172,0
41655,6557968996189,0
41656,6557968996196,0
41657,6557968996202,0
41665,6557968778983,0
41666,6557968778990,0
41667,6557968779003,0
41668,6557968779010,0
41669,6557968779027,0
41670,6557968779034,0
41671,6557968779706,0
41672,6557968779713,0
41673,6557968779720,0
41675,6557968779744,0
41676,6557968779751,0
41677,6557968779829,0
41678,6557968779836,0
41679,6557968779843,0
41680,6557968779850,0
41681,6557968779867,0
41682,6557968779874,0
41683,6557968780603,0
41684,6557968780610,0
41685,6557968780627,0
41686,6557968780634,0
41687,6557968780641,0
41688,6557968780658,0
41815,6557969118276,0
41816,6557969118283,0
41817,6557969118290,0
41818,6557969118306,0
41828,6557969117644,0
41831,6557969117675,0
41833,6557969117699,0
42130,6557969029862,4
42131,6557969029879,4
42132,6557969029886,3
42133,6557969029893,2
42134,6557969029909,2
42135,6557969029961,3
42136,6557969029978,4
42137,6557969029985,2
42138,6557969029992,2
42139,6557969030004,2
42140,6557969030011,5
42141,6557969030028,3
42142,6557969030035,2
42143,6557969030042,2
42144,6557969030059,2
42677,6557969292778,3
43049,6557969104729,0
43054,6557969104804,0
43550,6557969104712,0
43079,6557969295427,0
43081,6557969295441,0
43082,6557969295458,0
43083,6557969295472,0
43084,6557969295489,0
43183,6557969305348,2
43186,6557969305386,0
43209,6557969305645,2
43419,6557968954516,0
43460,6557969092590,0
43461,6557969149201,0
43462,6557969092767,0
44223,6557969290521,4
44277,6557969222041,1
44278,6557969222058,2
44480,6557969312810,1
44501,6557969473849,0
44511,6557969482551,0
44512,6557969482568,0
44618,6557969454329,0
44634,6557969454411,4
44671,6557969319253,4
44673,6557969312636,1
44675,6557969312667,4
44679,6557969312438,0
44681,6557969312469,2
44727,6557969319130,0
44728,6557969319147,0
44735,6557969312599,0
26526,6557968547862,0
18187,6557968547879,0
26530,6557968728759,0
18374,6557968728742,0
18375,6557968728766,0
18377,6557968728780,0
18378,6557968728797,0
18379,6557968728803,0
18455,6557968744520,0
18456,6557968744537,0
18457,6557968744544,0
18699,6557968745282,0
18702,6557968745336,0
18703,6557968745343,0
18704,6557968745350,0
18706,6557968745374,0
18708,6557968745398,0
18709,6557968745404,0
18846,6557968593364,0
18847,6557968593388,0
19365,6557968800394,0
19366,6557968800417,0
19367,6557968800431,0
19368,6557968800448,0
19369,6557968800455,0
19370,6557968800462,0
19371,6557968800479,0
19372,6557968800486,0
19373,6557968800493,0
19374,6557968800509,0
19375,6557968800516,0
19376,6557968800523,0
19377,6557968800813,0
19378,6557968800837,0
19380,6557968800868,0
19381,6557968800875,0
19383,6557968800899,0
19384,6557968800905,0
19385,6557968800912,0
19386,6557968800929,0
19387,6557968800936,0
19391,6557968802732,0
19393,6557968802794,0
19395,6557968802855,0
19396,6557968803043,0
19397,6557968803050,0
19398,6557968803067,0
19399,6557968803074,0
19400,6557968803081,0
19401,6557968803098,0
19402,6557968803104,0
19403,6557968803111,0
19417,6557968803708,0
19419,6557968803746,0
19420,6557968803753,0
19421,6557968803760,0
19422,6557968803777,0
19424,6557968803791,0
19425,6557968803807,0
19426,6557968803814,0
19427,6557968803821,0
19463,6557968807188,0
19469,6557968807270,0
19472,6557968807300,0
19473,6557968807317,0
19476,6557968808024,0
19477,6557968808048,0
19478,6557968808062,0
19480,6557968808093,1
19481,6557968808109,0
19483,6557968808123,0
19485,6557968808154,0
19486,6557968808161,0
19488,6557968808215,0
27198,6557968901176,0
19509,6557968901053,0
19510,6557968901077,0
19511,6557968901091,0
19512,6557968901114,0
19513,6557968901152,0
41618,6557968901138,0
19514,6557968901190,0
19515,6557968901213,0
19516,6557968901237,0
19517,6557968901251,0
19518,6557968901275,0
19519,6557968901299,0
19520,6557968901312,0
19521,6557968901336,0
19522,6557968901350,0
19523,6557968901374,0
19524,6557968901398,0
19525,6557968901411,0
19526,6557968901435,0
19527,6557968901459,0
30512,6557968839073,0
19546,6557968839035,0
19548,6557968839080,0
19549,6557968839097,0
19550,6557968839103,0
19551,6557968839110,0
19552,6557968839127,0
19553,6557968839134,0
19554,6557968839141,0
19555,6557968839158,0
19556,6557968839165,0
19589,6557968867526,0
19590,6557968867540,0
19591,6557968867564,0
19592,6557968867571,0
19593,6557968867588,0
19594,6557968867595,0
19595,6557968867601,0
19596,6557968867618,0
19597,6557968867625,0
19598,6557968867632,0
19599,6557968867649,0
30690,6557968878331,0
19607,6557968878355,0
19608,6557968878379,0
19609,6557968878386,0
19610,6557968878393,0
19611,6557968878409,0
19612,6557968878416,0
19613,6557968878423,0
19614,6557968878430,0
19615,6557968878447,0
19616,6557968878454,0
19617,6557968878461,0
30748,6557968875118,0
30747,6557968875071,0
30746,6557968875057,0
19632,6557968875033,0
19633,6557968875088,0
19634,6557968875095,0
19635,6557968875101,0
19636,6557968875156,0
19637,6557968875163,0
31989,6557968875125,0
33360,6557968875132,0
41619,6557968875149,0
19837,6557968895512,0
19838,6557968895536,0
19839,6557968895550,0
19840,6557968895567,0
19841,6557968895574,0
19842,6557968895581,0
19843,6557968895598,0
19844,6557968895604,0
19845,6557968895611,0
19846,6557968895628,0
19847,6557968895635,0
19850,6557968895673,0
19852,6557968895703,0
19855,6557968895734,0
19856,6557968895741,0
19857,6557968895758,0
19859,6557968895772,0
19862,6557968895819,0
19863,6557968895833,0
19864,6557968895840,0
19865,6557968895857,0
19866,6557968895864,0
19867,6557968895871,0
19868,6557968895888,0
19869,6557968895895,0
19870,6557968895901,0
