product_id,stok_kodu,miktar
29829,EB2594-KS,11
29826,EB2591-KS,14
29603,EB2577-KS,0
29587,EB2561-KS,0
29559,EB2533-KS,17
29553,EB2527-KS,12
29348,EB2513-KS,4
29342,EB2507-KS,14
28324,EB2261-KS,233
28321,EB2258-KS,13
28313,EB2250-KS,104
27890,ES1383-KS,3
27295,EB2169-KS,0
27294,EB2168-KS,0
25497,EY224,23
22309,EY175,39
31278,BK2734,19
31260,ERK871-KS,15
31259,ERK870-KS,18
31258,ERK869-KS,17
31257,ERK868-KS,13
31256,ERK867-KS,18
31255,ERK866-KS,18
31254,EB2870,7
31253,EB2869,6
31252,EB2868,7
31246,BYK1292-KS,167
31241,BKO4536-KS,34
31240,BKO4535-KS,9
31238,BKO4533-KS,36
31228,BKO4528-KS,42
31224,BKO4524-KS,34
31223,BKO4523-KS,33
31222,BKO4522-KS,46
31221,BKO4521-KS,22
31153,BK2692,6
31121,BKP4798-KS,2
31119,BKP4796-KS,4
31103,BKP4780-KS,0
31084,BKP4761-KS,6
31025,BKO4520-KS,24
31023,BKO4518-KS,21
31018,BKO4513-KS,4
31016,BKO4511-KS,16
31015,BKO4510-KS,2
30926,EB2826,4
30925,EB2825,32
30924,EB2824,32
30907,EB2816,33
30853,BYK1272-KS,69
30852,BYK1271-KS,55
30851,BYK1270-KS,72
30850,BYK1269-KS,20
30847,BYK1266-KS,25
30841,BKO4493-KS,6
30817,BYK1260-KS,33
30815,BYK1258-KS,27
30814,BYK1257-KS,31
30813,BYK1256-KS,28
30812,BYK1255-KS,34
30811,BYK1254-KS,32
30807,BYK1250-KS,25
30806,BYK1249-KS,38
30805,BYK1248-KS,55
30775,BB2714-KS,26
30773,BB2712-KS,40
30767,BB2706-KS,23
30764,BKO4482-KS,34
30763,BKO4481-KS,32
30761,BKO4479-KS,37
30759,BKO4477-KS,5
30744,BKO4462-KS,46
30739,BKO4457-KS,44
30736,BKO4454-KS,39
30704,EB2768-KS,13
30681,EB2745-KS,9
30680,EB2744-KS,7
30679,EB2743-KS,9
30678,EB2742-KS,18
30677,EB2741-KS,9
30676,EB2740-KS,7
30665,BB2703-KS,5
30663,BB2701-KS,8
30662,BB2700-KS,9
30661,BB2699-KS,8
30658,BB2696-KS,1
30657,BB2695-KS,24
30655,BB2693-KS,4
30635,EB2712-KS,0
30563,CBS394-KS,9
30499,BYK1181-KS,12
30496,BYK1178-KS,15
30495,BYK1177-KS,29
30338,BKO4419-KS,3
30333,BKO4414-KS,-1
30302,BB2661-KS,3
30301,BB2660-KS,12
30300,BB2659-KS,8
30288,BB2647-KS,5
30285,BB2644-KS,2
30268,BB2627-KS,4
29994,BB2545,2
29988,BB2539,11
29986,BB2537,1
29975,BB2526,2
29974,BB2525,9
29893,BKO4388-KS,6
29829,EB2594-KS,10
29828,EB2593-KS,7
29826,EB2591-KS,13
29734,BKP4470-KS,2
29717,BYK1099-KS,4
29715,BYK1097-KS,25
29714,BYK1096-KS,22
29708,BYK1091-KS,15
29703,BYK1085-KS,11
29682,BYK1064-KS,24
29610,EB2584-KS,17
29595,EB2569-KS,0
29588,EB2562-KS,18
29587,EB2561-KS,-1
29559,EB2533-KS,12
29553,EB2527-KS,10
29477,BKO4198-KS,0
29287,ERK752-KS,39
29198,HH1088-KS,3
29031,BYK1005-KS,11
29022,BYK996-KS,1
29017,BYK991-KS,3
28702,BKP4268-KS,15
28689,BKO4107-KS,8
28579,EB2360-KS,10
28449,ES1465-KS,1
28348,BB2377-KS,17
28338,EB2275-KS,8
28334,EB2271-KS,135
28333,EB2270-KS,96
28332,EB2269-KS,463
28330,EB2267-KS,290
28325,EB2262-KS,153
28324,EB2261-KS,230
28321,EB2258-KS,10
28317,EB2254-KS,94
28312,EB2248-KS,2
28301,EB2238-KS,12
28300,EB2237-KS,15
28299,EB2236-KS,9
28280,EK1102,0
28269,EK1091,5
28091,EG659-KS,2
28090,EG658-KS,0
28089,EG657-KS,0
27408,GG651-KS,2
27403,GG646-KS,2
27099,HH811-KS,9
26761,SN426-KS,2
25732,BKO3850,6
25554,EB1845,4
24440,EB1730,1
24378,EB1718,12
24373,EB1713,24
24299,GG512,98
22093,SPK123,0
21697,EB1406,0
20890,SN334,1
19836,SN280,5
19462,SGK931,1
13529,HZM102,186
13379,HH204,148
7372,BKP944,0
7371,BKP943,0
6345,AN206,1
6344,AN205,0
6343,AN204,1
6342,AN203,1
6318,AN202,0
6315,AN200,1
6311,AN199,0
6309,AN198,2
6299,AN195,7
5533,EB697,8
31251,ES1700-KS,9
28742,HH943-KS,7
27722,ES1308-KS,2
25139,BS1646,12
24092,EY204,9
22241,BS1553,7
18074,LBS217,0
31288,BS2724,16
31279,BK2735,19
31258,ERK869-KS,15
31243,BKO4538-KS,14
31241,BKO4536-KS,31
31238,BKO4533-KS,33
31237,BKO4532-KS,27
31235,BKO4531-KS,37
31230,BKO4529-KS,37
31228,BKO4528-KS,39
31227,BKO4527-KS,26
31204,BK2711,8
31170,ES1670-KS,12
31119,BKP4796-KS,2
31109,BKP4786-KS,3
31104,BKP4781-KS,6
31101,BKP4778-KS,5
31100,BKP4777-KS,5
31097,BKP4774-KS,7
31096,BKP4773-KS,7
31092,BKP4769-KS,11
31091,BKP4768-KS,11
31089,BKP4766-KS,1
31086,BKP4763-KS,4
31084,BKP4761-KS,4
31083,BKP4760-KS,3
31081,BKP4758-KS,2
31073,BKP4750-KS,2
31072,BKP4749-KS,2
31070,BKP4747-KS,1
31069,BKP4746-KS,1
31068,BKP4745-KS,1
31064,BKP4741-KS,2
31055,BKP4732-KS,7
31042,BB2787-KS,3
31038,BB2783-KS,3
31023,BKO4518-KS,18
31021,BKO4516-KS,19
31008,BKO4503-KS,32
31007,BKO4502-KS,25
30988,EB2865,4
30987,EB2864,9
30974,EB2851,218
30972,EB2849,131
30938,EB2838,25
30935,EB2835,31
30901,EB2811,20
30873,BK2654,7
30844,BKO4496-KS,19
30841,BKO4493-KS,2
30840,BKO4492-KS,25
30832,BKO4486-KS,33
30772,BB2711-KS,32
30766,BKO4484-KS,35
30765,BKO4483-KS,36
30764,BKO4482-KS,33
30762,BKO4480-KS,36
30760,BKO4478-KS,16
30752,BKO4470-KS,40
30751,BKO4469-KS,25
30748,BKO4466-KS,36
30747,BKO4465-KS,44
30746,BKO4464-KS,39
30745,BKO4463-KS,43
30742,BKO4460-KS,36
30741,BKO4459-KS,41
30740,BKO4458-KS,30
30739,BKO4457-KS,39
30738,BKO4456-KS,36
30737,BKO4455-KS,47
30736,BKO4454-KS,38
30735,BKO4453-KS,44
30734,BKO4452-KS,37
30733,BKO4451-KS,37
30732,BKO4450,46
30729,EB2793-KS,12
30707,EB2771-KS,7
30660,BB2698-KS,7
30656,BB2694-KS,5
30568,CBS399-KS,5
30563,CBS394-KS,8
30561,CBS392-KS,10
30560,CBS391-KS,2
30557,CBS388-KS,1
30556,CBS387-KS,3
30553,CBS384-KS,3
30549,CBS380-KS,5
30510,BS2667-KS,15
30507,BYK1189-KS,15
30465,BB2682-KS,10
30464,BB2681-KS,9
30462,BB2679-KS,10
30383,BS2648-KS,4
30343,BKO4424-KS,13
30342,BKO4423-KS,1
30333,BKO4414-KS,0
30325,BKO4406-KS,5
30322,BKO4403-KS,15
30321,BKO4402-KS,13
30304,BB2663-KS,11
30301,BB2660-KS,10
30292,BB2651-KS,8
30288,BB2647-KS,3
30255,BB2614-KS,3
30237,EB2662-KS,6
30094,BB2546-KS,1
29898,BKO4393-KS,14
29893,BKO4388-KS,5
29890,BKO4385-KS,8
29887,BKO4382-KS,5
29883,BKO4378-KS,8
29831,EB2596-KS,14
29741,BKP4477-KS,0
29734,BKP4470-KS,0
29733,BKP4469-KS,2
29731,BKP4467-KS,1
29722,BKP4458-KS,0
29682,BYK1064-KS,23
29483,BKO4204-KS,1
29436,BKP4407-KS,0
29410,BKP4381-KS,4
29406,BKP4377-KS,0
29403,BKP4374-KS,1
29384,BKP4355-KS,4
29368,BKP4339-KS,3
29201,HH1091-KS,4
29199,HH1089-KS,4
29193,HH1083-KS,7
29192,HH1082-KS,5
29187,HH1077-KS,6
29184,HH1074-KS,0
29180,HH1070-KS,0
29177,HH1067-KS,7
29176,HH1066-KS,6
29171,HH1061-KS,0
29167,HH1057-KS,0
29165,HH1055-KS,0
29164,HH1054-KS,0
29156,HH1046-KS,5
29154,HH1044-KS,3
29153,HH1043-KS,2
29144,HH1034-KS,2
29017,BYK991-KS,2
28751,BKO4172-KS,32
28733,SN458-KS,1
28726,SN451-KS,0
28703,BKP4269-KS,10
28698,BKP4264-KS,14
28686,BKO4104-KS,7
28552,BB2395-KS,2
28535,BS2022-KS,6
28221,ERK664-KS,6
28220,ERK663-KS,3
28161,BY843-KS,11
28153,BKP4252-KS,0
28069,BS1970-KS,1
28041,BS1942-KS,5
27890,ES1383-KS,2
27809,ES1370-KS,2
27773,ES1334-KS,4
27660,BS1897-KS,2
27590,ERK627-KS,9
27556,ERK593-KS,4
27517,ERK554-KS,6
27218,BB1949-KS,0
27211,BB1942-KS,0
27187,HH859-KS,15
27076,BKP4019-KS,12
26926,BKO3983-KS,3
26895,BKO3952-KS,0
26890,BKO3947-KS,0
26884,BKO3941-KS,0
26768,SN433-KS,8
26135,BKP3952-KS,3
26082,BKO3851-KS,9
25589,EB1880,15
25580,EB1871,5
25465,ERK490,3
24743,BKO3429,4
24612,BKO3647,5
24611,BKO3646,4
24599,BKO3634,4
24598,BKO3633,1
24094,EY206,4
24089,EY201,36
22616,HH591,9
22184,BKP3155,8
22183,BKP3154,17
22182,BKP3153,13
21329,EB1338,8
20889,SN333,5
20871,SN315,11
20189,BKP2867,5
20186,BKP2864,1
20177,BKP2854,4
20174,BKP2851,1
19041,BKO3044,16
19039,BKO3042,9
19038,BKO3041,29
13380,HH205,0
30627,EB2705-KS,9
29219,BKP4297-KS,1
28689,BKO4107-KS,6
30781,BB2720-KS,29
30780,BB2719-KS,25
30655,BB2693-KS,3
30325,BKO4406-KS,2
30101,MCN852-KS,6
28689,BKO4107-KS,4
31279,BK2735,18
31276,BK2732,7
31274,BK2730,19
31269,BK2725,19
31254,EB2870,6
31253,EB2869,5
31252,EB2868,6
31237,BKO4532-KS,25
31221,BKO4521-KS,21
31117,BKP4794-KS,6
31115,BKP4792-KS,2
31111,BKP4788-KS,0
31110,BKP4787-KS,3
31087,BKP4764-KS,5
31074,BKP4751-KS,4
31044,BB2789-KS,6
31033,BB2778-KS,1
31028,BB2773-KS,0
31008,BKO4503-KS,31
30863,ERK856-KS,0
30779,BB2718-KS,18
30775,BB2714-KS,25
30774,BB2713-KS,49
30769,BB2708-KS,31
30748,BKO4466-KS,34
30708,EB2772-KS,6
30707,EB2771-KS,6
30655,BB2693-KS,4
30518,ERK790-KS,6
30344,BKO4425-KS,0
30302,BB2661-KS,1
30300,BB2659-KS,7
30291,BB2650-KS,6
30288,BB2647-KS,2
30287,BB2646-KS,9
30285,BB2644-KS,1
30284,BB2643-KS,3
30283,BB2642-KS,8
30277,BB2636-KS,9
30202,ERK776-KS,0
30201,ERK775-KS,0
30200,ERK774-KS,16
30132,BB2565-KS,2
30131,BB2564-KS,4
30129,BB2562-KS,8
29983,BB2534,23
29980,BB2531,7
29925,EK1216,0
29739,BKP4475-KS,1
29386,BKP4357-KS,3
29379,BKP4350-KS,0
29286,ERK751-KS,0
28981,BYK955-KS,10
28278,EK1100,7
28274,EK1096,5
28264,EK1086,2
28257,EK1079,7
28140,BKP4239-KS,0
28128,BKP4227-KS,7
26923,BKO3980-KS,0
26887,BKO3944-KS,0
26880,BKO3937-KS,0
26805,BKO3927-KS,1
26012,EK999,7
25514,BKP3916,4
24715,BB1840,0
24713,BB1838,0
23937,ERK434,0
21822,BB1707,7
21127,ERK371,0
21119,ERK363,0
21099,ERK347,0
6717,BB907,11
6715,BB905,5
6172,EB1005,0
6166,EB1002,0
6163,EB1000,0
693,BB170,12
31265,BK2721,19
31264,BK2720,18
31206,BK2713,4
31205,BK2712,1
31184,ES1684-KS,11
31042,BB2787-KS,1
30624,EB2702-KS,9
30237,EB2662-KS,5
29002,BYK976-KS,8
28990,BYK964-KS,2
28974,BYK948-KS,5
25497,EY224,22
24713,BB1838,12
20349,HH329,0
31223,BKO4523-KS,32
31171,ES1671-KS,11
31104,BKP4781-KS,5
31100,BKP4777-KS,3
31077,BKP4754-KS,7
30936,EB2836,33
30848,BYK1267-KS,21
30807,BYK1250-KS,23
30805,BYK1248-KS,53
30662,BB2700-KS,8
30602,ERK798-KS,15
30507,BYK1189-KS,14
30506,BYK1188-KS,16
30504,BYK1186-KS,25
30500,BYK1182-KS,22
30499,BYK1181-KS,11
30498,BYK1180-KS,27
30495,BYK1177-KS,27
30493,BYK1175-KS,30
30486,BYK1168-KS,29
30485,BYK1167-KS,28
30374,ES1609-KS,2
30247,EY239-KS,28
30030,MCN782-KS,7
29903,BKO4398-KS,7
29717,BYK1099-KS,2
29715,BYK1097-KS,24
29714,BYK1096-KS,21
29712,BYK1094-KS,26
29707,BYK1090-KS,4
29706,BYK1088-KS,0
29703,BYK1085-KS,10
29693,BYK1075-KS,34
29692,BYK1074-KS,51
29691,BYK1073-KS,52
29690,BYK1072-KS,29
29684,BYK1066-KS,48
29682,BYK1064-KS,21
29294,ERK759-KS,45
29288,ERK753-KS,22
29285,ERK750-KS,49
29073,BYK1047-KS,1
29068,BYK1042-KS,8
29065,BYK1039-KS,5
29064,BYK1038-KS,4
29031,BYK1005-KS,10
28994,BYK968-KS,1
28993,BYK967-KS,13
28972,BYK946-KS,17
28751,BKO4172-KS,31
27422,EG601-KS,7
27162,BB1928-KS,0
26761,SN426-KS,1
26082,BKO3851-KS,8
25509,BKP3911,0
24829,BKO3737,3
24799,BKO3713,0
24797,BKO3711,3
24299,GG512,97
24190,BRS280,0
24180,BRS270,1
23537,TSH905,0
22383,BS1567,5
22073,SPK102,6
18657,BS1203,11
17837,EY109,6
13565,HZM138,102
12066,GG235,4
12066,GG235,4
9707,BKO1748,5
31254,EB2870,20
31253,EB2869,20
31252,EB2868,20
31243,BKO4538-KS,11
31237,BKO4532-KS,22
31235,BKO4531-KS,34
31226,BKO4526-KS,35
31225,BKO4525-KS,37
31084,BKP4761-KS,2
31079,BKP4756-KS,1
31015,BKO4510-KS,0
30833,BKO4487-KS,20
30776,BB2715-KS,13
30766,BKO4484-KS,32
30760,BKO4478-KS,13
30751,BKO4469-KS,22
30750,BKO4468-KS,42
30748,BKO4466-KS,33
30249,BB2608-KS,4
30140,BB2573-KS,2
30139,BB2572-KS,3
29988,BB2539,6
29982,BB2533,2
29980,BB2531,2
29972,BB2523,13
21821,BB1706,16
21548,BB1650,14
19042,BKO3045,30
19041,BKO3044,14
19038,BKO3041,27
6166,EB1002,12
6163,EB1000,12
30422,BKO4439-KS,5
28878,BK2441,5
28172,BS1981-KS,1
31268,BK2724,18
31250,ES1699-KS,12
31247,ES1696-KS,7
31170,ES1670-KS,10
31144,BK2683,5
31053,BKP4730-KS,2
29704,BYK1086-KS,25
27288,EB2162-KS,4
22250,SPK107,1
31251,ES1700-KS,3
31044,BB2789-KS,4
31032,BB2777-KS,1
30822,EY255-KS,4
30760,BKO4478-KS,6
28161,BY843-KS,6
25940,ES1118,3
17024,BR199,35
17023,BR198,18
31267,BK2723,6
31265,BK2721,18
31253,EB2869,19
30807,BYK1250-KS,22
30679,EB2743-KS,8
30486,BYK1168-KS,28
30335,BKO4416-KS,2
30284,BB2643-KS,2
30227,EB2652-KS,2
29829,EB2594-KS,9
29693,BYK1075-KS,33
29448,BKP4419-KS,2
29144,HH1034-KS,1
29112,HH1002-KS,4
27293,EB2167-KS,2
25134,BS1641,6
24888,EY219,0
24301,GG514,22
21339,EB1348,10
21252,EKP139,18
19714,WOZAJ-M,50
19186,BB1494,19
2968,BB409,0
31267,BK2723,5
31189,ES1689-KS,17
31177,ES1677-KS,4
30769,BB2708-KS,30
30670,EB2734-KS,6
30482,SGK1179-KS,11
30462,BB2679-KS,5
30444,EB2679-KS,2
30206,ERK780-KS,13
29988,BB2539,5
29703,BYK1085-KS,7
29542,EB2516-KS,8
29124,HH1014-KS,6
28817,HH949-KS,5
28718,HH932-KS,18
28693,BKP4259-KS,8
28436,ES1456-KS,0
28300,EB2237-KS,14
27890,ES1383-KS,3
25934,BS1784,5
25537,BS1773,0
17853,EY125,30
17844,EY116,7
10753,"Clariss Kutu",278
7580,BB972,3
31258,ERK869-KS,14
31207,BK2714,0
31202,BK2709,3
31201,BK2708,16
31197,BK2704,1
31192,BK2699,5
31180,ES1680-KS,10
31153,BK2692,5
30572,BB2691-KS,112
29703,BYK1085-KS,6
29682,BYK1064-KS,20
29143,HH1033-KS,2
28338,EB2275-KS,7
20892,SN336,1
17854,EY126,15
10753,"Clariss Kutu",274
5956,EB908,3
31184,ES1684-KS,9
31182,ES1682-KS,13
31176,ES1676-KS,17
31171,ES1671-KS,10
31167,BS2682,2
31038,BB2783-KS,1
28221,ERK664-KS,3
24088,EY200,5
28330,EB2267-KS,246
31248,ES1697-KS,13
31247,ES1696-KS,5
31187,ES1687-KS,15
31184,ES1684-KS,4
31171,ES1671-KS,5
31170,ES1670-KS,5
31167,BS2682,1
30987,EB2864,6
30986,EB2863,16
30982,EB2859,7
30974,EB2851,215
30970,EB2847,48
30927,EB2827,7
30926,EB2826,1
30847,BYK1266-KS,24
30807,BYK1250-KS,20
30665,BB2703-KS,4
30656,BB2694-KS,4
30464,BB2681-KS,8
30372,ES1607-KS,5
30323,BKO4404-KS,1
30322,BKO4403-KS,14
30321,BKO4402-KS,12
30293,BB2652-KS,14
30140,BB2573-KS,1
30138,BB2571-KS,10
30137,BB2570-KS,3
30136,BB2569-KS,5
30134,BB2567-KS,3
30133,BB2566-KS,0
30131,BB2564-KS,3
30129,BB2562-KS,7
30126,BB2559-KS,1
30125,BB2558-KS,1
30123,BB2556-KS,0
30021,MCN773-KS,4
29988,BB2539,4
29985,BB2536,6
29982,BB2533,1
29974,BB2525,6
29693,BYK1075-KS,32
29391,BKP4362-KS,2
29383,BKP4354-KS,5
29381,BKP4352-KS,1
29371,BKP4342-KS,1
28995,BYK969-KS,5
28754,BKO4175-KS,23
27808,ES1369-KS,2
27766,ES1327-KS,2
27766,ES1327-KS,2
27696,ES1282-KS,5
25136,BS1643,9
24912,BKO3769,0
24728,BB1853,9
24703,BB1828,1
24701,BB1826,7
24095,EY207,7
21550,BB1652,8
17022,BR197,42
15418,BKP2298,0
31293,BYK1294-KS,95
31291,BS2727,19
31289,BS2725,19
31281,BS2717-KS,19
31256,ERK867-KS,17
31254,EB2870,16
31253,EB2869,11
31252,EB2868,16
31246,BYK1292-KS,165
31245,BYK1291-KS,71
31237,BKO4532-KS,21
31227,BKO4527-KS,25
31190,BK2697,13
31187,ES1687-KS,14
31169,BS2684,6
31158,SGK1240,2
31093,BKP4770-KS,3
31058,BKP4735-KS,19
31054,BKP4731-KS,7
30997,ES1659-KS,4
30937,EB2837,5
30935,EB2835,30
30912,EB2819,20
30859,SGK1201-KS,2
30851,BYK1270-KS,71
30850,BYK1269-KS,19
30846,BYK1265-KS,28
30819,BYK1262-KS,11
30777,BB2716-KS,45
30767,BB2706-KS,21
30748,BKO4466-KS,32
30512,BS2669-KS,1
30498,BYK1180-KS,15
30423,BKO4440-KS,4
30380,BS2645-KS,3
30327,BKO4408-KS,1
30298,BB2657-KS,2
30263,BB2622-KS,3
30126,BB2559-KS,0
30106,MCN857-KS,5
29986,BB2537,12
29972,BB2523,12
29901,BKO4396-KS,1
29693,BYK1075-KS,31
29410,BKP4381-KS,3
29409,BKP4380-KS,2
29385,BKP4356-KS,2
29212,BKP4290-KS,2
29208,BKP4286-KS,1
28728,SN453-KS,3
28693,BKP4259-KS,7
28538,BS2025-KS,7
28439,ES1458-KS,4
28235,BS1999-KS,7
28172,BS1981-KS,0
28079,EG647-KS,3
27981,BKP4215-KS,15
27479,BKO4039-KS,4
27361,GG605-KS,1
26825,BKP3996-KS,2
26449,LBS344-KS,0
26418,BK2244,9
26182,BS1808-KS,5
26082,BKO3851-KS,7
26005,SGK1106-KS,6
26002,SGK1103-KS,7
25989,SGK1090-KS,7
25731,BKO3849,1
25497,EY224,21
25268,BS1731,4
25154,BS1661,1
25141,BS1648,17
25139,BS1646,10
25113,BS1620,0
24713,BB1838,11
24297,GG510,174
24168,BRS258,4
23886,BKO3417,5
23475,GG491,1
21680,BS1490,4
19186,BB1494,18
18216,EY143,9
17859,EY131,10
13537,HZM110,2480
6717,BB907,10
6315,AN200,0
6299,AN195,6
693,BB170,10
31268,BK2724,17
31194,BK2701,8
30937,EB2837,4
30296,BB2655-KS,1
25146,BS1653,3
17859,EY131,9
17854,EY126,14
31262,BK2718,19
31261,BK2717,7
31226,BKO4526-KS,34
31154,BK2693,4
31149,BK2688,1
31146,BK2685,9
31145,BK2684,9
30882,BK2663,2
30873,BK2654,6
30568,CBS399-KS,4
30512,BS2669-KS,0
30507,BYK1189-KS,11
30496,BYK1178-KS,14
30493,BYK1175-KS,29
30389,BS2654-KS,0
30385,BS2650-KS,0
30384,BS2649-KS,2
30383,BS2648-KS,2
30380,BS2645-KS,1
30379,BS2644-KS,7
30377,ES1612-KS,2
30375,ES1610-KS,12
30374,ES1609-KS,1
30372,ES1607-KS,4
30361,SGK1167-KS,7
30207,ERK781-KS,8
29820,TSH949-KS,3
29708,BYK1091-KS,14
29704,BYK1086-KS,24
29703,BYK1085-KS,4
29684,BYK1066-KS,47
29682,BYK1064-KS,19
29607,EB2581-KS,5
29585,EB2559-KS,2
29149,HH1039-KS,5
29112,HH1002-KS,3
28829,HH961-KS,6
28751,BKO4172-KS,28
28728,SN453-KS,2
28619,EB2400,11
28531,BS2018-KS,0
28384,EB2281,2
28311,EB2249-KS,0
27771,ES1332-KS,6
27380,GG623-KS,3
27035,ERK525-KS,12
25154,BS1661,0
25151,BS1658,17
25141,BS1648,16
25138,BS1645,19
25134,BS1641,5
24172,BRS262,21
24170,BRS260,19
24167,BRS257,13
24154,BRS244,26
24124,BRS213,3
24089,EY201,35
23019,EB1545,4
20834,SN298,7
12126,GG295,6
12126,GG295,6
12066,GG235,3
12066,GG235,3
10753,"Clariss Kutu",273
6751,BB928,7
30133,BB2566-KS,12
30126,BB2559-KS,12
28571,EB2352-KS,3
28535,BS2022-KS,5
28319,EB2256-KS,60
27378,GG621-KS,5
26803,BKO3925-KS,15
25252,BS1699,3
24599,BKO3634,3
24094,EY206,3
23394,SGK985,1
19714,WOZAJ-M,49
19042,BKO3045,29
18096,LBS238,1
11751,BS804,2
9707,BKO1748,4
31250,ES1699-KS,10
31189,ES1689-KS,14
31188,ES1688-KS,16
31187,ES1687-KS,11
31180,ES1680-KS,8
31176,ES1676-KS,15
31171,ES1671-KS,2
30562,CBS393-KS,6
28439,ES1458-KS,2
27778,ES1339-KS,3
10753,"Clariss Kutu",272
9962,SN234,28
31275,BK2731,12
31269,BK2725,12
31268,BK2724,14
30914,EB2821,20
28708,BKP4274-KS,6
28406,ES1434-KS,4
10753,"Clariss Kutu",265
31285,BS2721,18
31282,BS2718,19
31279,BK2735,15
31275,BK2731,11
31272,BK2728,17
31264,BK2720,13
31250,ES1699-KS,9
31248,ES1697-KS,7
31206,BK2713,3
31190,BK2697,11
31166,BS2681,5
31146,BK2685,7
31124,SGK1226-KS,4
31104,BKP4781-KS,3
31044,BB2789-KS,3
30850,BYK1269-KS,5
30776,BB2715-KS,12
30760,BKO4478-KS,5
30422,BKO4439-KS,4
30289,BB2648-KS,8
30268,BB2627-KS,3
30252,BB2611-KS,11
30131,BB2564-KS,2
29994,BB2545,1
29986,BB2537,11
29985,BB2536,5
29607,EB2581-KS,4
29294,ERK759-KS,39
28878,BK2441,3
28578,EB2359-KS,10
28571,EB2352-KS,2
28535,BS2022-KS,4
28495,EB2328,5
28406,ES1434-KS,3
28337,EB2274-KS,44
28220,ERK663-KS,2
27578,ERK615-KS,12
26807,BKP3978-KS,8
26768,SN433-KS,7
25564,EB1855,8
25536,BS1772,7
25139,BS1646,7
25129,BS1636,15
24878,EY209,7
24299,GG512,96
24298,GG511,202
24297,GG510,173
23044,EB1486,7
20885,SN329,7
20871,SN315,9
20829,SN293,4
20782,ERK276,6
17455,BS1191,4
10753,"Clariss Kutu",261
9707,BKO1748,3
6715,BB905,4
6398,EB851,26
5726,BB678,9
5725,BB675,30
693,BB170,9
31289,BS2725,18
31264,BK2720,12
31261,BK2717,6
31206,BK2713,1
31201,BK2708,14
31195,BK2702,4
31194,BK2701,7
31190,BK2697,10
31154,BK2693,3
31152,BK2691,8
31146,BK2685,6
31135,SGK1237-KS,0
30914,EB2821,19
30787,BK2635,0
30687,EB2751-KS,15
30659,BB2697-KS,66
30632,EB2709-KS,0
30553,CBS384-KS,2
30270,BB2629-KS,11
30263,BB2622-KS,0
30258,BB2617-KS,0
29690,BYK1072-KS,27
28496,ES1486-KS,3
28353,BB2382-KS,3
28348,BB2377-KS,16
28347,BB2376-KS,24
28059,BS1960-KS,1
24731,BB1856,23
24703,BB1828,13
24702,BB1827,34
10753,"Clariss Kutu",259
31384,BB2830,24
31383,BB2829,24
31382,BB2828,24
31380,BB2827,24
31377,BB2826,24
31376,BB2825,24
31374,BB2824,24
31372,BB2823,24
31371,BB2822,24
31370,BB2821,24
31368,BB2820,24
31367,BB2819,24
31365,BB2818,24
31248,ES1697-KS,6
30767,BB2706-KS,19
30659,BB2697-KS,16
30596,ERK792-KS,2
30578,SGK1183-KS,2
30529,EY250-KS,6
30441,EB2676-KS,6
30265,BB2624-KS,11
29890,BKO4385-KS,6
29713,BYK1095-KS,12
29708,BYK1091-KS,13
29684,BYK1066-KS,46
29284,ERK749-KS,13
29179,HH1069-KS,4
29153,HH1043-KS,1
29148,HH1038-KS,0
29000,BYK974-KS,32
28966,BYK940-KS,8
28813,HH945-KS,2
28751,BKO4172-KS,27
27595,ERK632-KS,2
24728,BB1853,7
24319,EB1693,10
22664,HH608,4
22309,EY175,37
20843,SN307,17
20782,ERK276,5
18940,SGK753,2
17841,EY113,17
13538,HZM111,2120
27462,EG641-KS,5
27460,EG639-KS,3
27455,EG634-KS,4
27453,EG632-KS,4
27452,EG631-KS,2
27449,EG628-KS,5
27448,EG627-KS,3
27442,EG621-KS,5
27441,EG620-KS,4
27440,EG619-KS,5
27436,EG615-KS,4
27435,EG614-KS,3
27434,EG613-KS,5
27433,EG612-KS,5
27431,EG610-KS,4
27430,EG609-KS,5
27407,GG650-KS,4
27405,GG648-KS,4
27402,GG645-KS,2
27399,GG642-KS,2
27384,GG627-KS,4
27383,GG626-KS,4
27378,GG621-KS,3
27366,GG610-KS,3
31302,HH1110-KS,44
22514,TSH848,5
31235,BKO4531-KS,33
30975,EB2852,113
30673,EB2737-KS,6
29284,ERK749-KS,12
28080,EG648-KS,1
27444,EG623-KS,4
22327,EY193,19
31303,HH1111-KS,39
31291,BS2727,18
31284,BS2720,19
31281,BS2717-KS,14
31272,BK2728,16
31239,BKO4534-KS,39
31227,BKO4527-KS,24
31117,BKP4794-KS,2
31050,BB2795-KS,2
30950,SGK1206-KS,16
30898,EB2809,58
30852,BYK1271-KS,53
30813,BYK1256-KS,15
30752,BKO4470-KS,39
30749,BKO4467-KS,39
30740,BKO4458-KS,29
30664,BB2702-KS,11
30550,CBS381-KS,8
29976,BB2527,4
29827,EB2592-KS,6
29026,BYK1000-KS,20
28175,BS1984-KS,13
27422,EG601-KS,6
26082,BKO3851-KS,6
25646,BB1896,11
25286,BS1749,9
24304,GG517,308
24301,GG514,21
14806,CBS215,0
13384,HH209,9
10753,"Clariss Kutu",257
31264,BK2720,11
31250,ES1699-KS,8
31249,ES1698-KS,8
31201,BK2708,12
31154,BK2693,2
31124,SGK1226-KS,3
